"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003327861","国家公務員災害補償統計","-","201704-201803","2019-07-31","0","該当なし","180","2019-08-01","","00020131","国家公務員災害補償統計","00020","人事院","1","災害認定処理状況","13","行財政","03","公務員","国家公務員災害補償統計","災害認定処理状況",""
"0003327903","国家公務員災害補償統計","-","201704-201803","2019-07-31","0","該当なし","760","2020-07-13","","00020131","国家公務員災害補償統計","00020","人事院","11","補償及び福祉事業の種類別実施件数・実施金額（時系列）","13","行財政","03","公務員","国家公務員災害補償統計","補償及び福祉事業の種類別実施件数・実施金額（時系列）",""
"0003335134","国家公務員災害補償統計","-","201704-201803","2019-07-31","0","該当なし","120","2020-07-13","","00020131","国家公務員災害補償統計","00020","人事院","13","補償及び福祉事業の実施件数・金額の構成比（時系列）","13","行財政","03","公務員","国家公務員災害補償統計","補償及び福祉事業の実施件数・金額の構成比（時系列）",""
"0003327922","国家公務員災害補償統計","-","201704-201803","2019-07-31","0","該当なし","240","2019-08-01","","00020131","国家公務員災害補償統計","00020","人事院","14","補償及び福祉事業の種類別新規実施件数（時系列）","13","行財政","03","公務員","国家公務員災害補償統計","補償及び福祉事業の種類別新規実施件数（時系列）",""
"0003327924","国家公務員災害補償統計","-","201704-201803","2019-07-31","0","該当なし","72","2019-08-01","","00020131","国家公務員災害補償統計","00020","人事院","15","補償の免責状況","13","行財政","03","公務員","国家公務員災害補償統計","補償の免責状況","(注）件数には、補償額の一部が免責となったものを含む。"
"0003327862","国家公務員災害補償統計","-","201704-201803","2019-07-31","0","該当なし","300","2019-08-01","","00020131","国家公務員災害補償統計","00020","人事院","2","災害認定処理状況（時系列）","13","行財政","03","公務員","国家公務員災害補償統計","災害認定処理状況（時系列）",""
"0003327863","国家公務員災害補償統計","-","201704-201803","2019-07-31","0","該当なし","972","2019-08-01","","00020131","国家公務員災害補償統計","00020","人事院","3","事故発生年度別、事由別公務災害認定件数","13","行財政","03","公務員","国家公務員災害補償統計","事故発生年度別、事由別公務災害認定件数",""
"0003327864","国家公務員災害補償統計","-","201704-201803","2019-07-31","0","該当なし","270","2019-08-01","","00020131","国家公務員災害補償統計","00020","人事院","4","事由別公務災害認定件数（時系列）","13","行財政","03","公務員","国家公務員災害補償統計","事由別公務災害認定件数（時系列）",""
"0003327865","国家公務員災害補償統計","-","201704-201803","2019-07-31","0","該当なし","324","2019-08-01","","00020131","国家公務員災害補償統計","00020","人事院","5","事故発生年度別、態様別通勤災害認定件数","13","行財政","03","公務員","国家公務員災害補償統計","事故発生年度別、態様別通勤災害認定件数",""
"0003327866","国家公務員災害補償統計","-","201704-201803","2019-07-31","0","該当なし","84","2019-08-01","","00020131","国家公務員災害補償統計","00020","人事院","6","事故発生年度別、事故態様別第三者加害事故認定件数","13","行財政","03","公務員","国家公務員災害補償統計","事故発生年度別、事故態様別第三者加害事故認定件数",""
"0003335100","国家公務員災害補償統計","-","201704-201803","2019-07-31","0","該当なし","200","2019-08-01","","00020131","国家公務員災害補償統計","00020","人事院","7","事故態様別第三者加害事故認定件数（時系列）","13","行財政","03","公務員","国家公務員災害補償統計","事故態様別第三者加害事故認定件数（時系列）",""
"0003327901","国家公務員災害補償統計","-","201704-201803","2019-07-31","0","該当なし","60","2019-08-01","","00020131","国家公務員災害補償統計","00020","人事院","7-2","事故態様別第三者加害事故認定割合（時系列）","13","行財政","03","公務員","国家公務員災害補償統計","事故態様別第三者加害事故認定割合（時系列）",""
"0003327902","国家公務員災害補償統計","-","201704-201803","2019-07-31","0","該当なし","912","2020-07-13","","00020131","国家公務員災害補償統計","00020","人事院","8","補償及び福祉事業の種類別実施状況","13","行財政","03","公務員","国家公務員災害補償統計","補償及び福祉事業の種類別実施状況",""
