"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003299623","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査 全国","-","201501-201512","2019-03-26","0","該当なし","92214","2019-03-27","","00650401","家庭からの二酸化炭素排出量の推計に係る実態調査　試験調査","00650","環境省","1","基本項目（世帯・住宅）別-世帯人数、住宅の建て方等","14","司法・安全・環境","05","環境","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査","全国","基本項目（世帯・住宅）別-世帯人数、住宅の建て方等","（注）1.表示単位未満の端数は四捨五入した。したがって計と内訳は一致しない場合がある。2.各項目の内容に不詳があるため、内訳の合算は必ずしも総数に一致しない場合がある。3.統計表中の「-」は該当数字がないものである。4.統計表中の「Q」は、集計世帯数10世帯未満の集計項目であり、集計値の精度の観点から、値を表示していないものである。5.統計表中の「x」は、回収標本数が少ないために表章できないものである。"
"0003299609","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査 全国","-","201501-201512","2019-03-26","0","該当なし","153126","2019-03-27","","00650401","家庭からの二酸化炭素排出量の推計に係る実態調査　試験調査","00650","環境省","2-1","基本項目（世帯・住宅）別-機器の使用数量（テレビ～電動オートバイ・スクーター）","14","司法・安全・環境","05","環境","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査","全国","基本項目（世帯・住宅）別-機器の使用数量（テレビ～電動オートバイ・スクーター）","（注）1.表示単位未満の端数は四捨五入した。したがって計と内訳は一致しない場合がある。2.各項目の内容に不詳があるため、内訳の合算は必ずしも総数に一致しない場合がある。3.統計表中の「-」は該当数字がないものである。4.統計表中の「Q」は、集計世帯数10世帯未満の集計項目であり、集計値の精度の観点から、値を表示していないものである。5.統計表中の「x」は、回収標本数が少ないために表章できないものである。"
"0003299640","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査 全国","-","201501-201512","2019-03-26","0","該当なし","67680","2019-03-27","","00650401","家庭からの二酸化炭素排出量の推計に係る実態調査　試験調査","00650","環境省","2-3","基本項目（世帯・住宅）別-機器の製造時期（テレビ1台目～エアコン5台目）","14","司法・安全・環境","05","環境","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査","全国","基本項目（世帯・住宅）別-機器の製造時期（テレビ1台目～エアコン5台目）","（注）1.表示単位未満の端数は四捨五入した。したがって計と内訳は一致しない場合がある。2.各項目の内容に不詳があるため、内訳の合算は必ずしも総数に一致しない場合がある。3.統計表中の「-」は該当数字がないものである。4.統計表中の「Q」は、集計世帯数10世帯未満の集計項目であり、集計値の精度の観点から、値を表示していないものである。5.統計表中の「x」は、回収標本数が少ないために表章できないものである。"
"0003313380","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査 全国","-","201501-201512","2019-03-26","0","該当なし","81216","2019-03-27","","00650401","家庭からの二酸化炭素排出量の推計に係る実態調査　試験調査","00650","環境省","2-4","基本項目（世帯・住宅）別-機器の種類（テレビ1台目の種類～エアコン5台目の種類）","14","司法・安全・環境","05","環境","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査","全国","基本項目（世帯・住宅）別-機器の種類（テレビ1台目の種類～エアコン5台目の種類）","（注）1.表示単位未満の端数は四捨五入した。したがって計と内訳は一致しない場合がある。2.各項目の内容に不詳があるため、内訳の合算は必ずしも総数に一致しない場合がある。3.統計表中の「-」は該当数字がないものである。4.統計表中の「Q」は、集計世帯数10世帯未満の集計項目であり、集計値の精度の観点から、値を表示していないものである。5.統計表中の「x」は、回収標本数が少ないために表章できないものである。"
"0003313382","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査 全国","-","201501-201512","2019-03-26","0","該当なし","23688","2019-03-27","","00650401","家庭からの二酸化炭素排出量の推計に係る実態調査　試験調査","00650","環境省","2-5","基本項目（世帯・住宅）別-機器の使用状況（テレビの使用時間～エアコンの使用時間）","14","司法・安全・環境","05","環境","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査","全国","基本項目（世帯・住宅）別-機器の使用状況（テレビの使用時間～エアコンの使用時間）","（注）1.表示単位未満の端数は四捨五入した。したがって計と内訳は一致しない場合がある。2.各項目の内容に不詳があるため、内訳の合算は必ずしも総数に一致しない場合がある。3.統計表中の「-」は該当数字がないものである。4.統計表中の「Q」は、集計世帯数10世帯未満の集計項目であり、集計値の精度の観点から、値を表示していないものである。5.統計表中の「x」は、回収標本数が少ないために表章できないものである。"
"0003313384","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査 全国","-","201501-201512","2019-03-26","0","該当なし","74448","2019-03-27","","00650401","家庭からの二酸化炭素排出量の推計に係る実態調査　試験調査","00650","環境省","2-6","基本項目（世帯・住宅）別-機器の種類（給湯器の種類～自動車の実際の燃費（3台目）)","14","司法・安全・環境","05","環境","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査","全国","基本項目（世帯・住宅）別-機器の種類（給湯器の種類～自動車の実際の燃費（3台目）)","（注）1.表示単位未満の端数は四捨五入した。したがって計と内訳は一致しない場合がある。2.各項目の内容に不詳があるため、内訳の合算は必ずしも総数に一致しない場合がある。3.統計表中の「-」は該当数字がないものである。4.統計表中の「Q」は、集計世帯数10世帯未満の集計項目であり、集計値の精度の観点から、値を表示していないものである。5.統計表中の「x」は、回収標本数が少ないために表章できないものである。"
"0003302860","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査 全国","-","201501-201512","2019-03-26","0","該当なし","38916","2019-03-27","","00650401","家庭からの二酸化炭素排出量の推計に係る実態調査　試験調査","00650","環境省","2-7","基本項目（世帯・住宅）別-照明使用状況","14","司法・安全・環境","05","環境","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査","全国","基本項目（世帯・住宅）別-照明使用状況","（注）1.表示単位未満の端数は四捨五入した。したがって計と内訳は一致しない場合がある。2.各項目の内容に不詳があるため、内訳の合算は必ずしも総数に一致しない場合がある。3.統計表中の「-」は該当数字がないものである。4.統計表中の「Q」は、集計世帯数10世帯未満の集計項目であり、集計値の精度の観点から、値を表示していないものである。5.統計表中の「x」は、回収標本数が少ないために表章できないものである。"
"0003302861","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査 全国","-","201501-201512","2019-03-26","0","該当なし","6768","2019-03-27","","00650401","家庭からの二酸化炭素排出量の推計に係る実態調査　試験調査","00650","環境省","2-8","建て方別・世帯類型別-太陽電池の総容量","14","司法・安全・環境","05","環境","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査","全国","建て方別・世帯類型別-太陽電池の総容量","（注）1.表示単位未満の端数は四捨五入した。したがって計と内訳は一致しない場合がある。2.各項目の内容に不詳があるため、内訳の合算は必ずしも総数に一致しない場合がある。3.統計表中の「-」は該当数字がないものである。4.統計表中の「Q」は、集計世帯数10世帯未満の集計項目であり、集計値の精度の観点から、値を表示していないものである。5.統計表中の「x」は、回収標本数が少ないために表章できないものである。"
"0003302862","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査 全国","-","201501-201512","2019-03-26","0","該当なし","72414","2019-03-27","","00650401","家庭からの二酸化炭素排出量の推計に係る実態調査　試験調査","00650","環境省","3-1","基本項目（世帯・住宅）別・機器の使用状況別-暖房使用状況（暖房の仕方～床暖房使用状況）","14","司法・安全・環境","05","環境","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査","全国","基本項目（世帯・住宅）別・機器の使用状況別-暖房使用状況（暖房の仕方～床暖房使用状況）","（注）1.表示単位未満の端数は四捨五入した。したがって計と内訳は一致しない場合がある。2.各項目の内容に不詳があるため、内訳の合算は必ずしも総数に一致しない場合がある。3.統計表中の「-」は該当数字がないものである。4.統計表中の「Q」は、集計世帯数10世帯未満の集計項目であり、集計値の精度の観点から、値を表示していないものである。5.統計表中の「x」は、回収標本数が少ないために表章できないものである。"
"0003302863","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査 全国","-","201501-201512","2019-03-26","0","該当なし","62580","2019-03-27","","00650401","家庭からの二酸化炭素排出量の推計に係る実態調査　試験調査","00650","環境省","3-2","基本項目（世帯・住宅）別・機器の使用状況別-暖房使用状況（最も使用時間の長い暖房機器～暖房室数）","14","司法・安全・環境","05","環境","家庭からの二酸化炭素排出量の推計に係る実態調査　全国試験調査","全国","基本項目（世帯・住宅）別・機器の使用状況別-暖房使用状況（最も使用時間の長い暖房機器～暖房室数）","（注）1.表示単位未満の端数は四捨五入した。したがって計と内訳は一致しない場合がある。2.各項目の内容に不詳があるため、内訳の合算は必ずしも総数に一致しない場合がある。3.統計表中の「-」は該当数字がないものである。4.統計表中の「Q」は、集計世帯数10世帯未満の集計項目であり、集計値の精度の観点から、値を表示していないものである。5.統計表中の「x」は、回収標本数が少ないために表章できないものである。"
