"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003363259","たばこ小売販売業経営実態調査 平成25年度","-","201304-201403","2019-11-25","0","該当なし","26","2019-11-26","","00350410","たばこ小売販売業経営実態調査","00350","財務省","1","統計表一覧 許可（指定）時期","06","商業・サービス業","01","商業","たばこ小売販売業経営実態調査","平成25年度","統計表一覧","許可（指定）時期","１）「全体に占める割合」、「平均値」及び「中央値」については、それぞれ表章単位未満を四捨五入している。<br>　このため、「全体に占める割合」の内訳を足し上げても、必ずしもその合計とは一致しない。<br>２）質問趣旨にそぐわないと考えられる回答及び平均値から著しく乖離している回答については、関連する回答を「無回答」として集計している。"
"0003363274","たばこ小売販売業経営実態調査 平成25年度","-","201304-201403","2019-11-25","0","該当なし","84","2019-11-26","","00350410","たばこ小売販売業経営実態調査","00350","財務省","10","統計表一覧 開店時間と閉店時間","06","商業・サービス業","01","商業","たばこ小売販売業経営実態調査","平成25年度","統計表一覧","開店時間と閉店時間","１）「全体に占める割合」、「平均値」及び「中央値」については、それぞれ表章単位未満を四捨五入している。<br>　このため、「全体に占める割合」の内訳を足し上げても、必ずしもその合計とは一致しない。<br>２）質問趣旨にそぐわないと考えられる回答及び平均値から著しく乖離している回答については、関連する回答を「無回答」として集計している。<br>３）「昭和60.4.1許可（たばこ事業法附則第10条）」は、たばこ事業法（1984年法律第68号）の施行に伴い廃止されたたばこ専売法（1949年法律第111号）に基づき、製造たばこの小売人として指定を受け、たばこ事業法附則第10条の規定により小売販売業者とみなされている店舗を表しており、「昭和60.4.2以降許可（たばこ事業法第22条）」は、1985年4月2日以降に、たばこ事業法第22条の規定に基づき小売販売業の許可を受けた店舗を表している。"
"0003366023","たばこ小売販売業経営実態調査 平成25年度","-","201304-201403","2019-11-25","0","該当なし","24","2019-11-26","","00350410","たばこ小売販売業経営実態調査","00350","財務省","10","統計表一覧 開店時間と閉店時間（平均値・中央値）","06","商業・サービス業","01","商業","たばこ小売販売業経営実態調査","平成25年度","統計表一覧","開店時間と閉店時間（平均値・中央値）","１）「全体に占める割合」、「平均値」及び「中央値」については、それぞれ表章単位未満を四捨五入している。<br>　このため、「全体に占める割合」の内訳を足し上げても、必ずしもその合計とは一致しない。<br>２）質問趣旨にそぐわないと考えられる回答及び平均値から著しく乖離している回答については、関連する回答を「無回答」として集計している。<br>３）「昭和60.4.1許可（たばこ事業法附則第10条）」は、たばこ事業法（1984年法律第68号）の施行に伴い廃止されたたばこ専売法（1949年法律第111号）に基づき、製造たばこの小売人として指定を受け、たばこ事業法附則第10条の規定により小売販売業者とみなされている店舗を表しており、「昭和60.4.2以降許可（たばこ事業法第22条）」は、1985年4月2日以降に、たばこ事業法第22条の規定に基づき小売販売業の許可を受けた店舗を表している。"
"0003363276","たばこ小売販売業経営実態調査 平成25年度","-","201304-201403","2019-11-25","0","該当なし","72","2019-11-26","","00350410","たばこ小売販売業経営実態調査","00350","財務省","11","統計表一覧 営業時間","06","商業・サービス業","01","商業","たばこ小売販売業経営実態調査","平成25年度","統計表一覧","営業時間","１）「全体に占める割合」、「平均値」及び「中央値」については、それぞれ表章単位未満を四捨五入している。<br>　このため、「全体に占める割合」の内訳を足し上げても、必ずしもその合計とは一致しない。<br>２）質問趣旨にそぐわないと考えられる回答及び平均値から著しく乖離している回答については、関連する回答を「無回答」として集計している。<br>３）「昭和60.4.1許可（たばこ事業法附則第10条）」は、たばこ事業法（1984年法律第68号）の施行に伴い廃止されたたばこ専売法（1949年法律第111号）に基づき、製造たばこの小売人として指定を受け、たばこ事業法附則第10条の規定により小売販売業者とみなされている店舗を表しており、「昭和60.4.2以降許可（たばこ事業法第22条）」は、1985年4月2日以降に、たばこ事業法第22条の規定に基づき小売販売業の許可を受けた店舗を表している。"
"0003366024","たばこ小売販売業経営実態調査 平成25年度","-","201304-201403","2019-11-25","0","該当なし","12","2019-11-25","","00350410","たばこ小売販売業経営実態調査","00350","財務省","11","統計表一覧 営業時間（平均値・中央値）","06","商業・サービス業","01","商業","たばこ小売販売業経営実態調査","平成25年度","統計表一覧","営業時間（平均値・中央値）","１）「全体に占める割合」、「平均値」及び「中央値」については、それぞれ表章単位未満を四捨五入している。<br>　このため、「全体に占める割合」の内訳を足し上げても、必ずしもその合計とは一致しない。<br>２）質問趣旨にそぐわないと考えられる回答及び平均値から著しく乖離している回答については、関連する回答を「無回答」として集計している。<br>３）「昭和60.4.1許可（たばこ事業法附則第10条）」は、たばこ事業法（1984年法律第68号）の施行に伴い廃止されたたばこ専売法（1949年法律第111号）に基づき、製造たばこの小売人として指定を受け、たばこ事業法附則第10条の規定により小売販売業者とみなされている店舗を表しており、「昭和60.4.2以降許可（たばこ事業法第22条）」は、1985年4月2日以降に、たばこ事業法第22条の規定に基づき小売販売業の許可を受けた店舗を表している。"
"0003363278","たばこ小売販売業経営実態調査 平成25年度","-","201304-201403","2019-11-25","0","該当なし","72","2019-11-26","","00350410","たばこ小売販売業経営実態調査","00350","財務省","12","統計表一覧 店舗全体の売場面積","06","商業・サービス業","01","商業","たばこ小売販売業経営実態調査","平成25年度","統計表一覧","店舗全体の売場面積","１）「全体に占める割合」、「平均値」及び「中央値」については、それぞれ表章単位未満を四捨五入している。<br>　このため、「全体に占める割合」の内訳を足し上げても、必ずしもその合計とは一致しない。<br>２）質問趣旨にそぐわないと考えられる回答及び平均値から著しく乖離している回答については、関連する回答を「無回答」として集計している。<br>３）「昭和60.4.1許可（たばこ事業法附則第10条）」は、たばこ事業法（1984年法律第68号）の施行に伴い廃止されたたばこ専売法（1949年法律第111号）に基づき、製造たばこの小売人として指定を受け、たばこ事業法附則第10条の規定により小売販売業者とみなされている店舗を表しており、「昭和60.4.2以降許可（たばこ事業法第22条）」は、1985年4月2日以降に、たばこ事業法第22条の規定に基づき小売販売業の許可を受けた店舗を表している。"
"0003363279","たばこ小売販売業経営実態調査 平成25年度","-","201304-201403","2019-11-25","0","該当なし","6","2019-11-26","","00350410","たばこ小売販売業経営実態調査","00350","財務省","12","統計表一覧 店舗全体の売場面積（平均値・中央値）","06","商業・サービス業","01","商業","たばこ小売販売業経営実態調査","平成25年度","統計表一覧","店舗全体の売場面積（平均値・中央値）","１）「全体に占める割合」、「平均値」及び「中央値」については、それぞれ表章単位未満を四捨五入している。<br>　このため、「全体に占める割合」の内訳を足し上げても、必ずしもその合計とは一致しない。<br>２）質問趣旨にそぐわないと考えられる回答及び平均値から著しく乖離している回答については、関連する回答を「無回答」として集計している。<br>３）「昭和60.4.1許可（たばこ事業法附則第10条）」は、たばこ事業法（1984年法律第68号）の施行に伴い廃止されたたばこ専売法（1949年法律第111号）に基づき、製造たばこの小売人として指定を受け、たばこ事業法附則第10条の規定により小売販売業者とみなされている店舗を表しており、「昭和60.4.2以降許可（たばこ事業法第22条）」は、1985年4月2日以降に、たばこ事業法第22条の規定に基づき小売販売業の許可を受けた店舗を表している。"
"0003363280","たばこ小売販売業経営実態調査 平成25年度","-","201304-201403","2019-11-25","0","該当なし","84","2019-11-26","","00350410","たばこ小売販売業経営実態調査","00350","財務省","13","統計表一覧 たばこの売場面積","06","商業・サービス業","01","商業","たばこ小売販売業経営実態調査","平成25年度","統計表一覧","たばこの売場面積","１）「全体に占める割合」、「平均値」及び「中央値」については、それぞれ表章単位未満を四捨五入している。<br>　このため、「全体に占める割合」の内訳を足し上げても、必ずしもその合計とは一致しない。<br>２）質問趣旨にそぐわないと考えられる回答及び平均値から著しく乖離している回答については、関連する回答を「無回答」として集計している。<br>３）「昭和60.4.1許可（たばこ事業法附則第10条）」は、たばこ事業法（1984年法律第68号）の施行に伴い廃止されたたばこ専売法（1949年法律第111号）に基づき、製造たばこの小売人として指定を受け、たばこ事業法附則第10条の規定により小売販売業者とみなされている店舗を表しており、「昭和60.4.2以降許可（たばこ事業法第22条）」は、1985年4月2日以降に、たばこ事業法第22条の規定に基づき小売販売業の許可を受けた店舗を表している。"
"0003363281","たばこ小売販売業経営実態調査 平成25年度","-","201304-201403","2019-11-25","0","該当なし","6","2019-11-26","","00350410","たばこ小売販売業経営実態調査","00350","財務省","13","統計表一覧 たばこの売場面積（平均値・中央値）","06","商業・サービス業","01","商業","たばこ小売販売業経営実態調査","平成25年度","統計表一覧","たばこの売場面積（平均値・中央値）","１）「全体に占める割合」、「平均値」及び「中央値」については、それぞれ表章単位未満を四捨五入している。<br>　このため、「全体に占める割合」の内訳を足し上げても、必ずしもその合計とは一致しない。<br>２）質問趣旨にそぐわないと考えられる回答及び平均値から著しく乖離している回答については、関連する回答を「無回答」として集計している。<br>３）「昭和60.4.1許可（たばこ事業法附則第10条）」は、たばこ事業法（1984年法律第68号）の施行に伴い廃止されたたばこ専売法（1949年法律第111号）に基づき、製造たばこの小売人として指定を受け、たばこ事業法附則第10条の規定により小売販売業者とみなされている店舗を表しており、「昭和60.4.2以降許可（たばこ事業法第22条）」は、1985年4月2日以降に、たばこ事業法第22条の規定に基づき小売販売業の許可を受けた店舗を表している。"
"0003363282","たばこ小売販売業経営実態調査 平成25年度","-","201304-201403","2019-11-25","0","該当なし","272","2019-11-26","","00350410","たばこ小売販売業経営実態調査","00350","財務省","14","統計表一覧 店舗の売上高","06","商業・サービス業","01","商業","たばこ小売販売業経営実態調査","平成25年度","統計表一覧","店舗の売上高","１）「全体に占める割合」、「平均値」及び「中央値」については、それぞれ表章単位未満を四捨五入している。<br>　このため、「全体に占める割合」の内訳を足し上げても、必ずしもその合計とは一致しない。<br>２）質問趣旨にそぐわないと考えられる回答及び平均値から著しく乖離している回答については、関連する回答を「無回答」として集計している。<br>３）秘匿処理のため、合計と業種別で階級幅等が異なる場合がある。<br>４）「昭和60.4.1許可（たばこ事業法附則第10条）」は、たばこ事業法（1984年法律第68号）の施行に伴い廃止されたたばこ専売法（1949年法律第111号）に基づき、製造たばこの小売人として指定を受け、たばこ事業法附則第10条の規定により小売販売業者とみなされている店舗を表しており、「昭和60.4.2以降許可（たばこ事業法第22条）」は、1985年4月2日以降に、たばこ事業法第22条の規定に基づき小売販売業の許可を受けた店舗を表している。"
