"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003292965","平成15年度公害苦情調査","-","0","2019-03-05","0","該当なし","828","2019-04-05","","00201001","公害苦情調査","00201","公害等調整委員会","10","廃棄物の不法投棄の種類別延べ苦情件数の推移","14","司法・安全・環境","05","環境","平成15年度公害苦情調査","廃棄物の不法投棄の種類別延べ苦情件数の推移",""
"0003292966","平成15年度公害苦情調査","-","0","2019-03-05","0","該当なし","216","2019-04-05","","00201001","公害苦情調査","00201","公害等調整委員会","11","受付苦情件数及び処理件数の推移　受付件数","14","司法・安全・環境","05","環境","平成15年度公害苦情調査","受付苦情件数及び処理件数の推移　受付件数","（注）平成５年度以前の受付件数「他から移送」欄の計には，「他の市町村・都道府県から」の件数を含んでいる。"
"0003292967","平成15年度公害苦情調査","-","0","2019-03-05","0","該当なし","252","2019-04-05","","00201001","公害苦情調査","00201","公害等調整委員会","11","受付苦情件数及び処理件数の推移　処理件数","14","司法・安全・環境","05","環境","平成15年度公害苦情調査","受付苦情件数及び処理件数の推移　処理件数","平成５年度以前の処理件数の「他へ移送」欄の計には，「他の市町村・都道府県へ」の件数を含んでいる。また，平成５年度以前の処理件数の「国等の機関へ」欄には，「他の機関へ」の件数を含んでいる。"
"0003292968","平成15年度公害苦情調査","-","0","2019-03-05","0","該当なし","4944","2019-04-05","","00201001","公害苦情調査","00201","公害等調整委員会","13","都道府県，公害の種類別苦情件数","14","司法・安全・環境","05","環境","平成15年度公害苦情調査","都道府県，公害の種類別苦情件数",""
"0003292969","平成15年度公害苦情調査","-","0","2019-03-05","0","該当なし","2640","2019-04-05","","00201001","公害苦情調査","00201","公害等調整委員会","14","都道府県，複合型公害の種類別延べ苦情件数","14","司法・安全・環境","05","環境","平成15年度公害苦情調査","都道府県，複合型公害の種類別延べ苦情件数",""
"0003292970","平成15年度公害苦情調査","-","0","2019-03-05","0","該当なし","48960","2019-04-05","","00201001","公害苦情調査","00201","公害等調整委員会","15","都道府県, 公害の発生源別苦情件数","14","司法・安全・環境","05","環境","平成15年度公害苦情調査","都道府県, 公害の発生源別苦情件数",""
"0003292990","平成15年度公害苦情調査","-","0","2019-03-05","0","該当なし","114240","2019-04-05","","00201001","公害苦情調査","00201","公害等調整委員会","16","公害の種類, 都道府県, 公害の発生源別苦情件数","14","司法・安全・環境","05","環境","平成15年度公害苦情調査","公害の種類, 都道府県, 公害の発生源別苦情件数",""
"0003293010","平成15年度公害苦情調査","-","0","2019-03-05","0","該当なし","4320","2019-04-05","","00201001","公害苦情調査","00201","公害等調整委員会","17","都道府県, 廃棄物の不法投棄の種類別延べ苦情件数","14","司法・安全・環境","05","環境","平成15年度公害苦情調査","都道府県, 廃棄物の不法投棄の種類別延べ苦情件数",""
"0003292920","平成15年度公害苦情調査","-","0","2019-03-05","0","該当なし","2750","2019-04-05","","00201001","公害苦情調査","00201","公害等調整委員会","2","複合型・単独型公害の種類別延べ苦情件数","14","司法・安全・環境","05","環境","平成15年度公害苦情調査","複合型・単独型公害の種類別延べ苦情件数"," （注）　複合型公害とは，１件の苦情において複数の公害の種類が申し立てられたものをいう。（苦情ごとに主な公害欄は１種類，関連公害欄は４種類までを計上したものである。）"
"0003293011","平成15年度公害苦情調査","-","0","2019-03-05","0","該当なし","1440","2019-04-05","","00201001","公害苦情調査","00201","公害等調整委員会","20","都道府県別受付苦情件数及び処理件数　受付件数","14","司法・安全・環境","05","環境","平成15年度公害苦情調査","都道府県別受付苦情件数及び処理件数　受付件数",""
