"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003365832","消費生活協同組合（連合会）実態調査","年度次","201901-201912","2020-06-30","0","該当なし","7056","2021-09-24","","00450321","消費生活協同組合（連合会）実態調査","00450","厚生労働省","1-1-1","組合数（都道府県、組合種類・連合会、活動状況別）","15","社会保障・衛生","03","社会福祉","消費生活協同組合（連合会）実態調査","組合数（都道府県、組合種類・連合会、活動状況別）",""
"0003365833","消費生活協同組合（連合会）実態調査","年度次","201901-201912","2020-06-30","0","該当なし","3458","2021-09-24","","00450321","消費生活協同組合（連合会）実態調査","00450","厚生労働省","1-1-1","組合数（供給高・共済掛金等収入、組合種類・連合会別）","15","社会保障・衛生","03","社会福祉","消費生活協同組合（連合会）実態調査","組合数（供給高・共済掛金等収入、組合種類・連合会別）",""
"0003361563","消費生活協同組合（連合会）実態調査","年度次","0","2020-06-30","0","該当なし","448","2021-09-24","","00450321","消費生活協同組合（連合会）実態調査","00450","厚生労働省","1-1-10","剰余金割戻額、実施組合数（割戻種類、組合種類・連合会別）","15","社会保障・衛生","03","社会福祉","消費生活協同組合（連合会）実態調査","剰余金割戻額、実施組合数（割戻種類、組合種類・連合会別）",""
"0003365836","消費生活協同組合（連合会）実態調査","年度次","201704-201803","2020-06-30","0","該当なし","294","2021-09-24","","00450321","消費生活協同組合（連合会）実態調査","00450","厚生労働省","1-1-2","会員・組合員数（都道府県、連合会別）","15","社会保障・衛生","03","社会福祉","消費生活協同組合（連合会）実態調査","会員・組合員数（都道府県、連合会別）",""
"0003391091","消費生活協同組合（連合会）実態調査","年度次","0","2020-06-30","0","該当なし","3675","2021-09-24","","00450321","消費生活協同組合（連合会）実態調査","00450","厚生労働省","1-1-2","組合員数（都道府県、組合種類別）","15","社会保障・衛生","03","社会福祉","消費生活協同組合（連合会）実態調査","組合員数（都道府県、組合種類別）","2015年度、2016年度においては連合会を除く。"
"0003391055","消費生活協同組合（連合会）実態調査","年度次","0","2020-06-30","0","該当なし","2180","2021-09-24","","00450321","消費生活協同組合（連合会）実態調査","00450","厚生労働省","1-1-3","組合数、組合員数、払込済出資金額（事業種目、組合種類・連合会別）","15","社会保障・衛生","03","社会福祉","消費生活協同組合（連合会）実態調査","組合数、組合員数、払込済出資金額（事業種目、組合種類・連合会別）","2016年度調査における組合員数及び払込出資金額は、連合会を除く。2015年度調査における「共済事業」は、「再共済事業」を実施している組合を含んでいる。"
"0003361495","消費生活協同組合（連合会）実態調査","年度次","0","2020-06-30","0","該当なし","1495","2021-09-24","","00450321","消費生活協同組合（連合会）実態調査","00450","厚生労働省","1-1-4","組合数（出資金一口の金額・一人当たりの平均出資金額階級、組合種類・連合会別）","15","社会保障・衛生","03","社会福祉","消費生活協同組合（連合会）実態調査","組合数（出資金一口の金額・一人当たりの平均出資金額階級、組合種類・連合会別）","1 「一人当たりの平均出資金額階級、組合種類別」、「一人当たりの平均出資金額階級、地域･職域別」については、連合会を除く。2 「一人当たりの平均出資金額階級、地域･職域別」、「出資金一口の金額、地域・職域別」については、総数には出資金一口の金額が不詳の組合を含む。"
"0003361496","消費生活協同組合（連合会）実態調査","年度次","0","2020-06-30","0","該当なし","81","2021-09-24","","00450321","消費生活協同組合（連合会）実態調査","00450","厚生労働省","1-1-4","出資金一口の平均金額・一人当たりの平均出資金額（組合種類・連合会別）","15","社会保障・衛生","03","社会福祉","消費生活協同組合（連合会）実態調査","出資金一口の平均金額・一人当たりの平均出資金額（組合種類・連合会別）",""
"0003361498","消費生活協同組合（連合会）実態調査","年度次","0","2020-06-30","0","該当なし","2288","2021-09-24","","00450321","消費生活協同組合（連合会）実態調査","00450","厚生労働省","1-1-6","組合数（払込済出資金額階級、当期剰余別）","15","社会保障・衛生","03","社会福祉","消費生活協同組合（連合会）実態調査","組合数（払込済出資金額階級、当期剰余別）",""
"0003361499","消費生活協同組合（連合会）実態調査","年度次","201504-201603","2020-01-22","0","該当なし","117","2020-06-24","","00450321","消費生活協同組合（連合会）実態調査","00450","厚生労働省","1-1-6","組合数（払込済出資金額階級、黒字・赤字、地域・職域別）","15","社会保障・衛生","03","社会福祉","消費生活協同組合（連合会）実態調査","組合数（払込済出資金額階級、黒字・赤字、地域・職域別）","1 「黒字」…当期剰余金が０以上の組合2 「赤字」…当期剰余金がマイナスの組合3  連合会を除く。4  総数には、払込済出資金額が不詳の組合を含む。"
