"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003368873","公立学校施設実態調査 平成３０年度","年度次","201804-201903","2019-11-19","0","該当なし","192","2019-11-20","","00400101","公立学校施設実態調査","00400","文部科学省","1","- 学校数・学級数･児童生徒数(学校種別)","12","教育・文化・スポーツ・生活","01","学校教育","公立学校施設実態調査","平成３０年度","-","学校数・学級数･児童生徒数(学校種別)","(注)　学校基本調査による。"
"0003368874","公立学校施設実態調査 平成３０年度","年度次","201804-201903","2019-11-19","0","該当なし","431","2019-11-20","","00400101","公立学校施設実態調査","00400","文部科学省","2","- 必要・保有・整備資格・危険・要改築面積(学校種別・建物区分別)","12","教育・文化・スポーツ・生活","01","学校教育","公立学校施設実態調査","平成３０年度","-","必要・保有・整備資格・危険・要改築面積(学校種別・建物区分別)","(注)１．校舎・寄宿舎の保有面積・危険面積・要改築面積は換算後の数値である。<br>(注)２．危険面積・要改築面積には非木造も含む。危険面積は耐力度点数が非木造4,500点以下，木造5,500点以下の面積とする。(特別支援学校については，非木造5,000点以下，木造6,000点以下の面積とする。)ただし,2007年度までに耐力度の測定を行った場合は，非木造については，5,000点以下とする。<br>(注)３．各合計欄の数値は千m2単位での合計値。"
"0003375734","公立学校施設実態調査 平成３０年度","年度次","201804-201903","2019-11-19","0","該当なし","656","2019-11-20","","00400101","公立学校施設実態調査","00400","文部科学省","3","- 構造別保有面積(学校種別・建物区分別)","12","教育・文化・スポーツ・生活","01","学校教育","公立学校施設実態調査","平成３０年度","-","構造別保有面積(学校種別・建物区分別)","(注)１．未換算数値である。<br>(注)２．各合計欄の数値は千m2単位での合計値。<br>(注)３．各保有面積の右欄の数値は，構造種別の割合(％)を示す。"
"0003368876","公立学校施設実態調査 平成３０年度","年度次","201804-201903","2019-11-19","0","該当なし","225","2019-11-20","","00400101","公立学校施設実態調査","00400","文部科学省","4-1","- 学校別建物の実態　小中学校","12","教育・文化・スポーツ・生活","01","学校教育","公立学校施設実態調査","平成３０年度","-","学校別建物の実態　小中学校","(注)　校舎・寄宿舎の保有面積の計，危険面積，要改築面積の計は換算後の数値である。"
"0003368877","公立学校施設実態調査 平成３０年度","年度次","201804-201903","2019-11-19","0","該当なし","537","2019-11-20","","00400101","公立学校施設実態調査","00400","文部科学省","4-2","- 学校別建物の実態　高等学校(課程別)","12","教育・文化・スポーツ・生活","01","学校教育","公立学校施設実態調査","平成３０年度","-","学校別建物の実態　高等学校(課程別)","(校舎・寄宿舎の保有計は鉄筋換算後)"
"0003375735","公立学校施設実態調査 平成３０年度","年度次","201804-201903","2019-11-19","0","該当なし","234","2019-11-20","","00400101","公立学校施設実態調査","00400","文部科学省","4-3","- 学校別建物の実態　特別支援学校","12","教育・文化・スポーツ・生活","01","学校教育","公立学校施設実態調査","平成３０年度","-","学校別建物の実態　特別支援学校","(校舎・寄宿舎の保有計は鉄筋換算後)"
"0003368879","公立学校施設実態調査 平成３０年度","年度次","201804-201903","2019-11-19","0","該当なし","27","2019-11-20","","00400101","公立学校施設実態調査","00400","文部科学省","4-4","- 学校別建物の実態　幼稚園","12","教育・文化・スポーツ・生活","01","学校教育","公立学校施設実態調査","平成３０年度","-","学校別建物の実態　幼稚園",""
"0003368880","公立学校施設実態調査 平成３０年度","年度次","201804-201903","2019-11-19","0","該当なし","162","2019-11-20","","00400101","公立学校施設実態調査","00400","文部科学省","5","- 小中学校校舎等の１校・１学級・１人当たり保有面積等","12","教育・文化・スポーツ・生活","01","学校教育","公立学校施設実態調査","平成３０年度","-","小中学校校舎等の１校・１学級・１人当たり保有面積等","(注)校舎の保有面積は換算後の数値である。"
"0003375736","公立学校施設実態調査 平成３０年度","年度次","201804-201903","2019-11-19","0","該当なし","90","2019-11-20","","00400101","公立学校施設実態調査","00400","文部科学省","6","- 屋内運動場の保有状況（学校種別）","12","教育・文化・スポーツ・生活","01","学校教育","公立学校施設実態調査","平成３０年度","-","屋内運動場の保有状況（学校種別）",""
"0003368882","公立学校施設実態調査 平成３０年度","年度次","201804-201903","2019-11-19","0","該当なし","3096","2019-11-20","","00400101","公立学校施設実態調査","00400","文部科学省","7","- 地域別の小中学校建物の実態","12","教育・文化・スポーツ・生活","01","学校教育","公立学校施設実態調査","平成３０年度","-","地域別の小中学校建物の実態","(注)１．特豪は豪雪の外数。<br>(注)２．校舎・寄宿舎の保有面積は未換算数値である。<br>(注)３．校舎・寄宿舎の危険面積・要改築面積は換算後の数値である。<br>(注)４．児童生徒数，学級数は特別支援学級分を含む。"
"0003375737","公立学校施設実態調査 平成３０年度","年度次","201804-201903","2019-11-19","0","該当なし","105","2019-11-20","","00400101","公立学校施設実態調査","00400","文部科学省","8","- 校地面積(学校種別・用途別)","12","教育・文化・スポーツ・生活","01","学校教育","公立学校施設実態調査","平成３０年度","-","校地面積(学校種別・用途別)",""
