"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003371290","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","170","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","後期高齢者医療制度の被保険者の年齢構成","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","後期高齢者医療制度の被保険者の年齢構成","1）被保険者数及び平均年齢は調査年度の9月30日現在の数字である。<br>2）（参考）住民基本台帳に基づく人口は調査年の1月1日現在の数字である。"
"0003371291","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","195","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","主な所得種類別被保険者構成割合","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","主な所得種類別被保険者構成割合","1）本報告書における所得は、収入から必要経費等を差し引く等して得られた所得（基礎控除前）であり、「所得なし」は所得額が0の被保険者であって、必ずしも収入額がないということではないことに留意が必要である。<br>2）財産所得は、不動産所得、利子・配当所得及び譲渡・一時所得である。<br>3）各年度に掲げる所得は前年の1月～12月までの所得である。"
"0003371292","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","117","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","主な所得種類別１人当たり所得額の推移","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","主な所得種類別１人当たり所得額の推移","1）本報告書における所得は、収入から必要経費等を差し引く等して得られた所得（基礎控除前）であり、「所得なし」は所得額が0の被保険者であって、必ずしも収入額がないということではないことに留意が必要である。<br>2）財産所得は、不動産所得、利子・配当所得及び譲渡・一時所得である。<br>3）本表は、所得不詳の被保険者を除いて集計している。<br>4）各年度に掲げる所得は前年の１月～12月までの所得である。"
"0003371293","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","117","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","主な所得種類別１人当たり保険料調定額の推移","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","主な所得種類別１人当たり保険料調定額の推移","1）本報告書における所得は、収入から必要経費等を差し引く等して得られた所得（基礎控除前）であり、「所得なし」は所得額が0の被保険者であって、必ずしも収入額がないということではないことに留意が必要である。<br>2）財産所得は、不動産所得、利子・配当所得及び譲渡・一時所得である。<br>3）本表は、所得不詳の被保険者を除いて集計している。"
"0003371294","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","560","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","主な所得種類別、所得額階級別被保険者の構成割合","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","主な所得種類別、所得額階級別被保険者の構成割合","1）本報告書における所得は、収入から必要経費等を差し引く等して得られた所得（基礎控除前）であり、「所得なし」は所得額が0の被保険者であって、必ずしも収入額がないということではないことに留意が必要である。<br>2）財産所得は、不動産所得、利子・配当所得及び譲渡・一時所得である。<br>3）本表は、所得不詳の被保険者を除いて集計している。"
"0003371295","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","405","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","年齢階級別、主な所得種類別被保険者の構成割合","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","年齢階級別、主な所得種類別被保険者の構成割合","1）本報告書における所得は、収入から必要経費等を差し引く等して得られた所得（基礎控除前）であり、「所得なし」は所得額が0の被保険者であって、必ずしも収入額がないということではないことに留意が必要である。<br>2）財産所得は、不動産所得、利子・配当所得及び譲渡・一時所得である。"
"0003371296","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","304","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","所得の種類別、１人当たり所得の状況の推移","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","所得の種類別、１人当たり所得の状況の推移","1）本報告書における年金収入額とは、前年の老齢又は退職を支給事由とする公的年金等の収入金額（公的年金等控除前の額）のことであり、所得額は、収入額から必要経費等（基礎控除を除く）を引いた金額である。<br>2）不動産所得は、土地や建物の貸付などが含まれる。<br>3）雑所得は、公的年金などが含まれる。<br>4）その他は、合計から不動産所得、給与所得、雑所得及び他の所得と区分される所得金額を引いた金額である。<br>5）他の所得と区分される所得金額は、土地や建物、株式の譲渡や先物取引などが含まれる。<br>6）（参考）合計は、所得総額1,000万円超の被保険者の所得を1,000万円として算出している。<br>7）本表は、所得不詳の被保険者を除いて集計している。<br>8）各年度に掲げる所得は前年の1月～12月までの所得である。"
"0003371297","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","540","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","年齢階級別、所得額階級別、被保険者数","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","年齢階級別、所得額階級別、被保険者数","1）本報告書における所得は、収入から必要経費等を差し引く等して得られた所得（基礎控除前）であり、「所得なし」は所得額が0の被保険者であって、必ずしも収入額がないということではないことに留意が必要である。<br>2）1人当たり所得額は、所得不詳の被保険者を除いて集計している。"
"0003371298","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","225","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","年齢階級別１人当たり所得額の推移","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","年齢階級別１人当たり所得額の推移","1）本報告書における所得は、収入から必要経費等を差し引く等して得られた所得（基礎控除前）であり、「所得なし」は所得額が0の被保険者であって、必ずしも収入額がないということではないことに留意が必要である。<br>2）本表は、所得不詳の被保険者を除いて集計している。<br>3）各年度に掲げる所得は前年の１月～12月までの所得である。"
"0003371299","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","225","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","年齢階級別１人当たり保険料調定額の推移","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","年齢階級別１人当たり保険料調定額の推移",""
"0003371302","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","210","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","年金収入額階級別被保険者数、1人当たり所得額及び1人当たり保険料調定額","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","年金収入額階級別被保険者数、1人当たり所得額及び1人当たり保険料調定額","1）本報告書における年金収入額とは、前年の老齢又は退職を支給事由とする公的年金等の収入金額（公的年金等控除前の額）のことであり、所得額は、収入額から必要経費等（基礎控除を除く）を引いた金額である。<br>2）本表は、所得不詳の被保険者を除いて集計している。"
"0003371303","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","675","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","年齢階級別、年金収入額階級別被保険者数","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","年齢階級別、年金収入額階級別被保険者数","1）本報告書における年金収入額とは、前年の老齢又は退職を支給事由とする公的年金等の収入金額（公的年金等控除前の額）のことである。<br>2）本表は、所得不詳の被保険者を除いて集計している。"
"0003371304","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","369","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","主な所得種類別保険料軽減被保険者の構成割合","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","主な所得種類別保険料軽減被保険者の構成割合","1）本報告書における所得は、収入から必要経費等を差し引く等して得られた所得（基礎控除前）であり、「所得なし」は所得額が０の被保険者であって、必ずしも収入額がないということではないことに留意が必要である。<br>2）財産所得は、不動産所得、利子・配当所得及び譲渡・一時所得である。"
"0003371305","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","369","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","保険料軽減被保険者の主な所得種類構成割合","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","保険料軽減被保険者の主な所得種類構成割合","1）本報告書における所得は、収入から必要経費等を差し引く等して得られた所得（基礎控除前）であり、「所得なし」は所得額が0の被保険者であって、必ずしも収入額がないということではないことに留意が必要である。<br>2）財産所得は、不動産所得、利子・配当所得及び譲渡・一時所得である。"
"0003371307","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","246","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","保険料軽減被保険者、賦課限度額を超える被保険者及び減免被保険者の割合","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","保険料軽減被保険者、賦課限度額を超える被保険者及び減免被保険者の割合",""
"0003371309","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","972","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","年齢階級別所得状況","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","年齢階級別所得状況","1）本報告書における年金収入額とは、前年の老齢又は退職を支給事由とする公的年金等の収入金額（公的年金等控除前の額）のことである。所得は、収入から必要経費等を差し引く等して得られた所得（基礎控除前）である。<br>2）本表は、所得不詳の被保険者を除いて集計している。"
"0003371310","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","540","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","所得額階級別、被保険者数の構成割合","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","所得額階級別、被保険者数の構成割合","1）本報告書における所得は、収入から必要経費等を差し引く等して得られた所得（基礎控除前）であり、「所得なし」は所得額が0の被保険者であって、必ずしも収入額がないということではないことに留意が必要である。<br>2）構成割合は、所得不詳を除いて算出している。なお、所得不詳は、総数に占める所得不詳の割合である。<br>3）1人当たり所得額は、所得不詳の被保険者を除いて集計している。<br>4）所得の大部分が専従者給与である被保険者においては、所得額には専従者給与を含むが、均等割軽減判定の世帯所得には専従者給与を含めないこととなっていることや、元被扶養者は均等割5割軽減（2018年度）、均等割7割軽減（2017年度）、均等割9割軽減（2016年度）となるため、高額所得者において均等割軽減に該当する者が存在する。"
"0003371311","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","540","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","年齢階級別、保険料調定額階級別被保険者の構成割合","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","年齢階級別、保険料調定額階級別被保険者の構成割合",""
"0003371312","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","495","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","年齢階級別、被保険者の調定額階級別の構成割合（累積）","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","年齢階級別、被保険者の調定額階級別の構成割合（累積）",""
"0003371313","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","720","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","所得額階級別、保険料調定額階級別の構成割合","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","所得額階級別、保険料調定額階級別の構成割合","本報告書における所得は、収入から必要経費等を差し引く等して得られた所得（基礎控除前）であり、「所得なし」は所得額が0の被保険者であって、必ずしも収入額がないということではないことに留意が必要である。"
"0003371314","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","1680","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","都道府県別1人当たり所得額・保険料調定額","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","都道府県別1人当たり所得額・保険料調定額","1）本報告書における所得は、収入から必要経費等を差し引く等して得られた所得（基礎控除前）である。<br>2）「1人当たり所得額」は、所得不詳の被保険者を除いて集計している。<br>3）「所得割額（軽減後）」は、所得割額から所得割軽減額及び賦課限度額を超える額を除いたものである。<br>4）「均等割額（軽減後）」は、均等割額から均等割軽減額及び減免等による額を除いたものである。<br>5）「（参考）所得割率」及び「（参考）均等割額」は、各都道府県の後期高齢者医療広域連合が条例により定める保険料または保険料率であり、不均一保険料は除く。"
"0003371315","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","3120","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","都道府県別、所得額階級別の構成割合","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","都道府県別、所得額階級別の構成割合","1）本報告書における所得は、収入から必要経費等を差し引く等して得られた所得（基礎控除前）である。<br>2）本表は、所得不詳の被保険者を除いて集計している。"
"0003371316","後期高齢者医療制度被保険者実態調査","-","0","2021-07-21","0","該当なし","540","2022-04-25","","00450388","後期高齢者医療制度被保険者実態調査","00450","厚生労働省","1","年齢階級別、所得額階級別、保険料収納率","15","社会保障・衛生","02","社会保険","後期高齢者医療制度被保険者実態調査","年齢階級別、所得額階級別、保険料収納率","1）調査年度の後期高齢者医療制度被保険者実態調査票における調査前年度保険料収納率を集計したものである。<br>2）年齢は調査年度の９月30日現在、所得は調査前年度のものである。<br>3）本表は調査前年度に１年間継続して被保険者であった者について集計しているため、後期高齢者医療事業状況報告における収納率の算出方法とは異なっている。<br>4）本報告書における所得は、収入から必要経費等を差し引く等して得られた所得（基礎控除前）であり、「所得なし」は所得額が0の被保険者であって、必ずしも収入額がないということではないことに留意が必要である。"
