"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003362877","大気汚染防止法施行状況調査 平成26年度以降実績","年度次","0","2020-02-21","0","該当なし","1260","2020-02-22","","00650305","大気汚染防止法施行状況調査","00650","環境省","1","届出件数　年度別・施設種類別　全国（ばい煙発生施設）","14","司法・安全・環境","05","環境","大気汚染防止法施行状況調査","平成26年度以降実績","届出件数　年度別・施設種類別　全国（ばい煙発生施設）","※「全施設」について、　「大気」：大気汚染防止法届出ばい煙発生施設、　「電気」：電気事業法に係るばい煙発生施設、　「ガス」：ガス事業法に係るばい煙発生施設、　「鉱山」：鉱山保安法に係るばい煙発生施設を示す。"
"0003362886","大気汚染防止法施行状況調査 平成26年度以降実績","年度次","0","2020-02-21","0","該当なし","4340","2020-02-22","","00650305","大気汚染防止法施行状況調査","00650","環境省","10","大気汚染防止法届出件数　施設種類別　都道府県市別（一般粉じん発生施設）","14","司法・安全・環境","05","環境","大気汚染防止法施行状況調査","平成26年度以降実績","大気汚染防止法届出件数　施設種類別　都道府県市別（一般粉じん発生施設）",""
"0003362887","大気汚染防止法施行状況調査 平成26年度以降実績","年度次","0","2020-02-21","0","該当なし","148","2020-02-22","","00650305","大気汚染防止法施行状況調査","00650","環境省","11","届出件数　年度別・作業種類別　全国（特定粉じん排出等作業）","14","司法・安全・環境","05","環境","大気汚染防止法施行状況調査","平成26年度以降実績","届出件数　年度別・作業種類別　全国（特定粉じん排出等作業）","（注1）項目「作業数計」には、1項、2項、3項、4項に係る合計数のうち、重複を除いた作業（法施行令第３条の４）件数を計上する。（注2）項目「内数」には作業実施件数のうち、工作物（建築物を除く）に係る件数を内数で計上。"
"0003362888","大気汚染防止法施行状況調査 平成26年度以降実績","年度次","0","2020-02-21","0","該当なし","6457","2020-02-22","","00650305","大気汚染防止法施行状況調査","00650","環境省","12","届出件数　作業種類別　都道府県市別（特定粉じん排出等作業）","14","司法・安全・環境","05","環境","大気汚染防止法施行状況調査","平成26年度以降実績","届出件数　作業種類別　都道府県市別（特定粉じん排出等作業）","（注1）項目「内数」には作業実施件数のうち、工作物（建築物を除く）に係る件数を内数で計上。（注2）同一の届出で複数の作業種類を行うことがあるため、各作業の計と実施件数は一致しないことがある。"
"0003362889","大気汚染防止法施行状況調査 平成26年度以降実績","年度次","0","2020-02-21","0","該当なし","114","2020-02-22","","00650305","大気汚染防止法施行状況調査","00650","環境省","13","届出件数　特定建築材料種類別　全国（特定粉じん排出等作業）","14","司法・安全・環境","05","環境","大気汚染防止法施行状況調査","平成26年度以降実績","届出件数　特定建築材料種類別　全国（特定粉じん排出等作業）","（注1）項目「作業数計」には、1項、2項、3項、4項に係る合計数のうち、重複を除いた作業（法施行令第３条の４）件数を計上する。（注2）項目「内数」には作業実施件数のうち、工作物（建築物を除く）に係る件数を内数で計上。"
"0003363350","大気汚染防止法施行状況調査 平成26年度以降実績","年度次","0","2020-02-21","0","該当なし","5130","2020-02-22","","00650305","大気汚染防止法施行状況調査","00650","環境省","14","届出件数　特定建築材料種類別　都道府県市別（特定粉じん排出等作業）","14","司法・安全・環境","05","環境","大気汚染防止法施行状況調査","平成26年度以降実績","届出件数　特定建築材料種類別　都道府県市別（特定粉じん排出等作業）","（注1）項目「内数」には作業実施件数のうち、工作物（建築物を除く）に係る件数を内数で計上。（注2）同一の作業で複数種の材料を取り扱うことがあるため、本表の「種類の合計」と「届出件数　作業種類別　都道府県市別（特定粉じん排出等作業）」の作業数計は一致しないことがある。"
"0003363351","大気汚染防止法施行状況調査 平成26年度以降実績","年度次","0","2020-02-21","0","該当なし","879","2020-02-22","","00650305","大気汚染防止法施行状況調査","00650","環境省","15","立入検査・勧告その他行政指導件数　年度別　ばい煙発生施設","14","司法・安全・環境","05","環境","大気汚染防止法施行状況調査","平成26年度以降実績","立入検査・勧告その他行政指導件数　年度別　ばい煙発生施設","（注1）全施設について、　　　「大気」：大気汚染防止法届出ばい煙発生・VOC排出・一般粉じん発生施設、　　　「電気・ガス・鉱山」：電気事業法・ガス事業法・鉱山保安法に係るばい煙発生・VOC排出・一般粉じん発生施設を示す。（注2）2016年度から項目「立入検査実施施設数」を追加"
"0003363352","大気汚染防止法施行状況調査 平成26年度以降実績","年度次","0","2020-02-21","0","該当なし","22743","2020-02-22","","00650305","大気汚染防止法施行状況調査","00650","環境省","16","規制事務実施状況  都道府県市別","14","司法・安全・環境","05","環境","大気汚染防止法施行状況調査","平成26年度以降実績","規制事務実施状況  都道府県市別",""
"0003363353","大気汚染防止法施行状況調査 平成26年度以降実績","年度次","0","2020-02-21","0","該当なし","6219","2020-02-22","","00650305","大気汚染防止法施行状況調査","00650","環境省","17","立入検査件数　年度別　都道府県市別","14","司法・安全・環境","05","環境","大気汚染防止法施行状況調査","平成26年度以降実績","立入検査件数　年度別　都道府県市別","※特定粉じん排出等作業以外の解体等工事の作業場に係る件数も含まれる。"
"0003363354","大気汚染防止法施行状況調査 平成26年度以降実績","年度次","0","2020-02-21","0","該当なし","36936","2020-02-22","","00650305","大気汚染防止法施行状況調査","00650","環境省","18","ばい煙量等測定件数　都道府県市別","14","司法・安全・環境","05","環境","大気汚染防止法施行状況調査","平成26年度以降実績","ばい煙量等測定件数　都道府県市別",""
