"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003273160","学校における教育の情報化の実態等に関する調査 調査結果","年度次","201604-201703","2019-03-26","0","該当なし","330","2019-03-27","","00400306","学校における教育の情報化の実態等に関する調査","00400","文部科学省","1","コンピュータ整備の実態等 （1）コンピュータの設置状況等","12","教育・文化・スポーツ・生活","01","学校教育","学校における教育の情報化の実態等に関する調査","調査結果","コンピュータ整備の実態等","（1）コンピュータの設置状況等","注1）学校教育法の改正により、9年間一貫した系統的な教育課程を編成・実施する学校種として、新たに「義務教育学校」が設置されることに伴い、<br>　　　2016年度から当該学校に対する調査を実施。<br>注2）「児童生徒数」は、当年5月1日現在の児童生徒数。<br>注3）「クラス用コンピュータ」とは、可動式コンピュータ（ノート型（タブレット型を含む）の教育用コンピュータ）のうち、普通教室又は特別教室等において児童生徒が<br>　　　1人1台あるいは数人に1台で使用するために配備されたコンピュータをいう。<br>注4）「教員の校務用コンピュータ」とは、教育用コンピュータ以外の、主として教員が校務に使用するコンピュータのことを表す。<br>注5）ここでいう「教員」とは、校長、副校長、教頭、主幹教諭、指導教諭、教諭、助教諭、養護教諭、養護助教諭、栄養教諭、常勤講師をいう。<br>"
"0003273162","学校における教育の情報化の実態等に関する調査 調査結果","年度次","201604-201703","2019-03-26","0","該当なし","448","2019-03-27","","00400306","学校における教育の情報化の実態等に関する調査","00400","文部科学省","1","コンピュータ整備の実態等 （3）教育用コンピュータのOS別台数","12","教育・文化・スポーツ・生活","01","学校教育","学校における教育の情報化の実態等に関する調査","調査結果","コンピュータ整備の実態等","（3）教育用コンピュータのOS別台数",""
"0003273163","学校における教育の情報化の実態等に関する調査 調査結果","年度次","201604-201703","2019-03-26","0","該当なし","154","2019-03-27","","00400306","学校における教育の情報化の実態等に関する調査","00400","文部科学省","1","コンピュータ整備の実態等 （4）教育用コンピュータの設置方法別台数","12","教育・文化・スポーツ・生活","01","学校教育","学校における教育の情報化の実態等に関する調査","調査結果","コンピュータ整備の実態等","（4）教育用コンピュータの設置方法別台数","注）「その他による台数」は、寄付、他機関からの譲渡、無償貸与等による台数である。"
"0003273165","学校における教育の情報化の実態等に関する調査 調査結果","年度次","201504-201603","2019-03-26","0","該当なし","70","2019-03-27","","00400306","学校における教育の情報化の実態等に関する調査","00400","文部科学省","1","コンピュータ整備の実態等 （5）コンピュータの周辺機器台数(学校種別)","12","教育・文化・スポーツ・生活","01","学校教育","学校における教育の情報化の実態等に関する調査","調査結果","コンピュータ整備の実態等","（5）コンピュータの周辺機器台数(学校種別)","注1）「特別教室等」は、以下の教室等をいう。<br>　　　教科専用の教室（理科室、音楽室等）及び準備室、多目的教室（新世代型学習空間等）、特別支援学級教室、視聴覚室、<br>　　　実習室、学校図書館（室）、進路資料・指導室、自立学習室及び準備室、保健室・教育相談室（心の教室）<br>注2）「その他」は、校長室、職員室、事務室等をいう。<br>注3）周辺機器台数は内蔵のものを含む。"
"0003273166","学校における教育の情報化の実態等に関する調査 調査結果","年度次","201604-201703","2019-03-26","0","該当なし","220","2019-03-27","","00400306","学校における教育の情報化の実態等に関する調査","00400","文部科学省","1","コンピュータ整備の実態等 （6）個人所有のコンピュータについて","12","教育・文化・スポーツ・生活","01","学校教育","学校における教育の情報化の実態等に関する調査","調査結果","コンピュータ整備の実態等","（6）個人所有のコンピュータについて",""
"0003273167","学校における教育の情報化の実態等に関する調査 調査結果","年度次","201604-201703","2019-03-26","0","該当なし","462","2019-03-27","","00400306","学校における教育の情報化の実態等に関する調査","00400","文部科学省","1","コンピュータ整備の実態等 （7）研修の受講状況","12","教育・文化・スポーツ・生活","01","学校教育","学校における教育の情報化の実態等に関する調査","調査結果","コンピュータ整備の実態等","（7）研修の受講状況","注1）ただし、校務にICTを活用する能力のみの研修は除く<br>注2）ここでいう「教員」は、校長、副校長、教頭、主幹教諭、指導教諭、教諭、助教諭、養護教諭、養護助教諭、<br>　　　栄養教諭、常勤講師をいう。<br>注3）1人の教員が複数の研修を受講している場合も、「1人」とカウントした。（実人数）<br>注4）当年3月末日までの間に受講予定の教員も含む。"
"0003273168","学校における教育の情報化の実態等に関する調査 調査結果","年度次","201604-201703","2019-03-26","0","該当なし","946","2019-03-27","","00400306","学校における教育の情報化の実態等に関する調査","00400","文部科学省","1","コンピュータ整備の実態等 （8）校務支援システムの整備状況","12","教育・文化・スポーツ・生活","01","学校教育","学校における教育の情報化の実態等に関する調査","調査結果","コンピュータ整備の実態等","（8）校務支援システムの整備状況","注1）ここでいう「校務支援システム」は、校務文書に関する業務、教職員間の情報共有、家庭や地域への情報発信、服務管理上の事務、施設管理等を行うことを目的とし、教職員が一律に利用<br>　　　するシステムをいう。これらの機能のいずれか1つでも、教職員が一律に利用できるシステムが整備されている場合をいう。<br>注2）「教育委員会で一括整備している」は、教育委員会が域内の学校が利用することを目的とし、一括して整備した校務支援システムを学校が利用している場合をいう。<br>注3）「併用して整備している」は、教育委員会が一括して整備している校務支援システムと、それの不足する機能を補うため、別の校務支援システムを併用して整備している場合をいう。<br>注4）ここでいう「統合型校務支援システム」は、教務系（成績処理、出欠管理、時数等）・保健系（健康診断票、保健室管理等）、指導要録等の学籍関係、学校事務系などを統合した機能を有している<br>　　　システムをいう。<br>注5）ここでいう「校務文書に関する事務」は、通知表や指導要録の作成、学籍・欠席・成績・保健・図書等の管理、進学及び転学に関する事務等のことを指し、このうち何れか一つでも活用している<br>　　　場合も含む。<br>注6）ここでいう「教職員間の情報共有」には、ネットワークを利用した、電子メール、電子会議室、電子掲示板、スケジュール共有等のグループウェア機能の利用も含む。<br>注7）ここでいう「家庭や地域への情報発信」は、保護者や地域住民の学校への理解を図るために行う情報発信をいう。<br>注8）ここでいう「服務管理上の事務」は、休暇、出張等、教職員の服務上において行う、申請や決裁等をいう。<br>注9）ここでいう「施設等管理」は、施設や備品の予約等の管理等をいう。<br>注10）ここでいう「従来型ネットワーク」は、学校や教育委員会等に設置されたサーバー等によって特定の組織・機関内でシステムを構築・運用している形態をいう。<br>注11）ここでいう「クラウドコンピューティング」は、「従来型ネットワーク」のように、1台1台のコンピュータにソフトウェアやデータ等を保存したりハードウェアを接続したりして利用す<br>　　　るのではなく、サーバー等に保存・接続されたデータや機器などをネットワークを通して利用する形態をいう。<br>注12）ここでいう「パブリッククラウド」は、不特定多数の利用者を対象に広くサービスを提供するため、通信関係の企業等が構築・運用しているクラウドをいう。<br>注13）ここでいう「プライベートクラウド」は、限られたグループのメンバーが利用することを前提に、学校や教育委員会等が構築・運用しているクラウドをいう。<br>注14）ここでいう「校務支援システムのネットワーク構成機関」は、校務支援システムのコンピュータネットワーク内において、ネットワーク、情報、ソフトウェアを共有する全ての機関をいう。<br>注15）都道府県（知事部局）、都道府県教育委員会、市区町村（市区町村部局）、市区町村教育委員会、他の学校、その他は、それぞれの機関を校務支援システムのコンピュータネットワークの構成機関に含む学校数である。<br>"
"0003273169","学校における教育の情報化の実態等に関する調査 調査結果","年度次","201604-201703","2019-03-26","0","該当なし","110","2019-03-27","","00400306","学校における教育の情報化の実態等に関する調査","00400","文部科学省","1","コンピュータ整備の実態等 （9）デジタル教科書の整備状況","12","教育・文化・スポーツ・生活","01","学校教育","学校における教育の情報化の実態等に関する調査","調査結果","コンピュータ整備の実態等","（9）デジタル教科書の整備状況","注1）ここでいう「デジタル教科書」は、当年3月1日現在で学校で使用している教科書に準拠し、教員が電子黒板等を用いて<br>　　　児童生徒への指導用に活用するデジタルコンテンツ（教職員等が授業のため自ら編集・加工したものを除く）をいう。<br>注2）文部科学省から配布されている英語ノート及び「Hi,　Friends!」はカウントしていない。"
"0003273170","学校における教育の情報化の実態等に関する調査 調査結果","年度次","201604-201703","2019-03-26","0","該当なし","110","2019-03-27","","00400306","学校における教育の情報化の実態等に関する調査","00400","文部科学省","1","コンピュータ整備の実態等 （10）学校  CIOの設置状況","12","教育・文化・スポーツ・生活","01","学校教育","学校における教育の情報化の実態等に関する調査","調査結果","コンピュータ整備の実態等","（10）学校  CIOの設置状況","注）学校CIOは、学校のICT化について、総括的な責任を持ち、ビジョンを構築し実行するため、学校におかれた責任者をいう。"
"0003273183","学校における教育の情報化の実態等に関する調査 調査結果","年度次","201604-201703","2019-03-26","0","該当なし","14496","2019-03-27","","00400306","学校における教育の情報化の実態等に関する調査","00400","文部科学省","1","都道府県別「コンピュータの設置状況」及び「インターネット接続状況」の実態 合計 小学校 中学校 義務教育学校 高等学校 中等教育学校 特別支援学校","12","教育・文化・スポーツ・生活","01","学校教育","学校における教育の情報化の実態等に関する調査","調査結果","都道府県別「コンピュータの設置状況」及び「インターネット接続状況」の実態","合計 小学校 中学校 義務教育学校 高等学校 中等教育学校 特別支援学校","注）「教育用コンピュータ1台当たりの児童生徒数」は、当年5月1日現在の児童生徒数を「教育用コンピュータ総台数」で除して算出した値である。<br>注）「普通教室の電子黒板整備率」は、電子黒板の総数を普通教室の総数で除して算出した値である。<br>注）「普通教室のLAN整備率」は、全普通教室数のうち、LANに接続している普通教室数の割合としている。<br>注）「普通教室のLAN整備率」は、LANを整備する普通教室の総数を普通教室の総数で除して算出した値である。<br>注）「普通教室の無線LAN整備率」は、無線LANを整備する普通教室の総数を普通教室の総数で除して算出した値である。<br>注）「教員の校務用コンピュータ整備率」は、校務用コンピュータの総数を総教員数で除して算出した値である。<br>注）「校務支援システム」は、校務文書に関する業務、教職員間の情報共有、家庭や地域への情報発信、服務管理上の事務、施設管理等を行うことを目的とし、教職員が一律に利用するシステムをいう。<br>注）「統合型校務支援システム」は、教務系（成績処理、出欠管理、時数等）・保健系（健康診断票、保健室管理等）、指導要録等の学籍関係、学校事務系など統合して機能を有しているシステムをいう。<br>注）「デジタル教科書」は、当年3月1日現在で学校で使用している教科書に準拠し、教員が電子黒板等を用いて児童生徒への指導用に活用するデジタルコンテンツをいう。<br>注）「学校CIO」は、学校のICT化について、総括的な責任を持ちビジョンを構築し実行するために学校に置かれる責任者をいう。<br>"
