"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003370230","医療状況実態統計調査 集計表","-","0","2019-12-06","0","該当なし","34776","2019-12-07","","00350110","連合会を組織する共済組合における医療状況実態統計調査","00350","財務省","1","組合別診療状況","15","社会保障・衛生","02","社会保険","医療状況実態統計調査","集計表","組合別診療状況",""
"0003370239","医療状況実態統計調査 集計表","-","0","2019-12-06","0","該当なし","21415","2019-12-07","","00350110","連合会を組織する共済組合における医療状況実態統計調査","00350","財務省","10","組合別一部負担金額階級別件数、診療日数、一部負担金額","15","社会保障・衛生","02","社会保険","医療状況実態統計調査","集計表","組合別一部負担金額階級別件数、診療日数、一部負担金額","※ 国家公務員共済組合事業統計年報第67表の再掲。"
"0003370240","医療状況実態統計調査 集計表","-","0","2019-12-06","0","該当なし","13925","2019-12-07","","00350110","連合会を組織する共済組合における医療状況実態統計調査","00350","財務省","11","病類別一部負担金額階級別件数、診療日数、一部負担金額","15","社会保障・衛生","02","社会保険","医療状況実態統計調査","集計表","病類別一部負担金額階級別件数、診療日数、一部負担金額","※ 国家公務員共済組合事業統計年報第68表の再掲。<br>（注）「22_特殊目的用コード」とは、「重症急性呼吸器症候群（SARS）」及び「抗生物質に耐性の細菌性病原体」等である。"
"0003370241","医療状況実態統計調査 集計表","-","0","2019-12-06","0","該当なし","4216","2019-12-07","","00350110","連合会を組織する共済組合における医療状況実態統計調査","00350","財務省","12","組合別入院時食事・生活療養費（決定額）階級別件数、回数、入院時食事・生活療養費（決定額）、標準負担額","15","社会保障・衛生","02","社会保険","医療状況実態統計調査","集計表","組合別入院時食事・生活療養費（決定額）階級別件数、回数、入院時食事・生活療養費（決定額）、標準負担額","※ 国家公務員共済組合事業統計年報第69表の再掲。"
"0003370242","医療状況実態統計調査 集計表","-","0","2019-12-06","0","該当なし","6804","2019-12-07","","00350110","連合会を組織する共済組合における医療状況実態統計調査","00350","財務省","13","病類別入院時食事・生活療養費（決定額）階級別件数、回数、入院時食事・生活療養費（決定額）、標準負担額","15","社会保障・衛生","02","社会保険","医療状況実態統計調査","集計表","病類別入院時食事・生活療養費（決定額）階級別件数、回数、入院時食事・生活療養費（決定額）、標準負担額","（注）「22_特殊目的用コード」とは、「重症急性呼吸器症候群（SARS）」及び「抗生物質に耐性の細菌性病原体」等である。"
"0003370243","医療状況実態統計調査 集計表","-","0","2019-12-06","0","該当なし","1692","2019-12-07","","00350110","連合会を組織する共済組合における医療状況実態統計調査","00350","財務省","14","高額療養費標準報酬内訳","15","社会保障・衛生","02","社会保険","医療状況実態統計調査","集計表","高額療養費標準報酬内訳",""
"0003370244","医療状況実態統計調査 集計表","-","0","2019-12-06","0","該当なし","3342","2019-12-07","","00350110","連合会を組織する共済組合における医療状況実態統計調査","00350","財務省","15","標準報酬等級別件数、日数、点数","15","社会保障・衛生","02","社会保険","医療状況実態統計調査","集計表","標準報酬等級別件数、日数、点数","※ 国家公務員共済組合事業統計年報第70表の再掲。<br>（注）標準報酬等級が未記入の調査票があるため、件数等の合計が他の統計表と合っていない。"
"0003370231","医療状況実態統計調査 集計表","-","0","2019-12-06","0","該当なし","44756","2019-12-07","","00350110","連合会を組織する共済組合における医療状況実態統計調査","00350","財務省","2","組合別診療状況（諸率）","15","社会保障・衛生","02","社会保険","医療状況実態統計調査","集計表","組合別診療状況（諸率）",""
"0003370232","医療状況実態統計調査 集計表","-","0","2019-12-06","0","該当なし","16104","2019-12-07","","00350110","連合会を組織する共済組合における医療状況実態統計調査","00350","財務省","3","医療機関別診療状況","15","社会保障・衛生","02","社会保険","医療状況実態統計調査","集計表","医療機関別診療状況","※ 医療機関合計は、国家公務員共済組合事業統計年報第60表の再掲。<br>※ 直営、一般合計は、国家公務員共済組合事業統計年報第61表の再掲。<br>※ 契約、一般（７割給付）は、国家公務員共済組合事業統計年報第62表の再掲。<br>※ 保険、一般（８割給付）は、国家公務員共済組合事業統計年報第63表の再掲。<br>※ 高齢者合計は、国家公務員共済組合事業統計年報第64表の再掲。<br>※ 高齢者（８割）、高齢者（９割）は、国家公務員共済組合事業統計年報第65表の再掲。<br>※ 高齢者（７割）は、国家公務員共済組合事業統計年報第66表の再掲。"
"0003370233","医療状況実態統計調査 集計表","-","0","2019-12-06","0","該当なし","8419","2019-12-07","","00350110","連合会を組織する共済組合における医療状況実態統計調査","00350","財務省","4","医療機関別診療状況（諸率）","15","社会保障・衛生","02","社会保険","医療状況実態統計調査","集計表","医療機関別診療状況（諸率）",""
"0003370234","医療状況実態統計調査 集計表","-","0","2019-12-06","0","該当なし","6568","2019-12-07","","00350110","連合会を組織する共済組合における医療状況実態統計調査","00350","財務省","5","組合別医療機関別請求書の審査所要月数別件数、点数","15","社会保障・衛生","02","社会保険","医療状況実態統計調査","集計表","組合別医療機関別請求書の審査所要月数別件数、点数","※ 国家公務員共済組合事業統計年報第62表の再掲。"
"0003370235","医療状況実態統計調査 集計表","-","0","2019-12-06","0","該当なし","15459","2019-12-07","","00350110","連合会を組織する共済組合における医療状況実態統計調査","00350","財務省","6","病類別年齢階級別件数、日数、点数","15","社会保障・衛生","02","社会保険","医療状況実態統計調査","集計表","病類別年齢階級別件数、日数、点数","※ 組合員、被扶養者は、国家公務員共済組合事業統計年報第63表の再掲。<br>（注）「22_特殊目的用コード」とは、「重症急性呼吸器症候群（SARS）」及び「抗生物質に耐性の細菌性病原体」等である。"
"0003370236","医療状況実態統計調査 集計表","-","0","2019-12-06","0","該当なし","17484","2019-12-07","","00350110","連合会を組織する共済組合における医療状況実態統計調査","00350","財務省","7","病類別療養期間別件数、日数、点数","15","社会保障・衛生","02","社会保険","医療状況実態統計調査","集計表","病類別療養期間別件数、日数、点数","※ 組合員、被扶養者は、国家公務員共済組合事業統計年報第64表の再掲。<br>（注）「22_特殊目的用コード」とは、「重症急性呼吸器症候群（SARS）」及び「抗生物質に耐性の細菌性病原体」等である。"
"0003370237","医療状況実態統計調査 集計表","-","0","2019-12-06","0","該当なし","21390","2019-12-07","","00350110","連合会を組織する共済組合における医療状況実態統計調査","00350","財務省","8","組合別点数階級別件数、日数、点数","15","社会保障・衛生","02","社会保険","医療状況実態統計調査","集計表","組合別点数階級別件数、日数、点数","※ 国家公務員共済組合事業統計年報第65表の再掲。"
"0003370238","医療状況実態統計調査 集計表","-","0","2019-12-06","0","該当なし","14286","2019-12-07","","00350110","連合会を組織する共済組合における医療状況実態統計調査","00350","財務省","9","病類別点数階級別件数、日数、点数","15","社会保障・衛生","02","社会保険","医療状況実態統計調査","集計表","病類別点数階級別件数、日数、点数","※ 国家公務員共済組合事業統計年報第66表の再掲。<br>（注）「22_特殊目的用コード」とは、「重症急性呼吸器症候群（SARS）」及び「抗生物質に耐性の細菌性病原体」等である。"
