"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003360953","建築物リフォーム・リニューアル調査 年度次","年度次","0","2024-06-11","0","該当なし","78","2024-08-06","","00600900","建築物リフォーム・リニューアル調査","00600","国土交通省","1-1","公表資料 表1-1　　 受注高の推移","08","住宅・土地・建設","02","建設","建築物リフォーム・リニューアル調査","年度次","公表資料","表1-1　　 受注高の推移",""
"0003360974","建築物リフォーム・リニューアル調査 年度次","年度次","0","2024-06-11","0","該当なし","2720","2024-08-06","","00600900","建築物リフォーム・リニューアル調査","00600","国土交通省","1-1","公表資料 参考表1-1　工事部位、建築の時期別　受注件数＜工事目的が省エネルギー対策のもの＞","08","住宅・土地・建設","02","建設","建築物リフォーム・リニューアル調査","年度次","公表資料","参考表1-1　工事部位、建築の時期別　受注件数＜工事目的が省エネルギー対策のもの＞","※サンプル数が少なく、内訳の推計誤差が大きいため、参考として作成した表である。"
"0003360954","建築物リフォーム・リニューアル調査 年度次","年度次","0","2024-06-11","0","該当なし","576","2024-08-06","","00600900","建築物リフォーム・リニューアル調査","00600","国土交通省","1-2","公表資料 表1-2　   工事種類別　受注件数・受注高","08","住宅・土地・建設","02","建設","建築物リフォーム・リニューアル調査","年度次","公表資料","表1-2　   工事種類別　受注件数・受注高","※　数値は「計」「増築」「一部改築」「改装・改修」「維持・修理」別に独立して推計しているため、丸め誤差（調査票記載単位千円から億円への標準単位変換）により、「計」は必ずしも一致しない。"
"0003360975","建築物リフォーム・リニューアル調査 年度次","年度次","0","2024-06-11","0","該当なし","2312","2024-08-06","","00600900","建築物リフォーム・リニューアル調査","00600","国土交通省","1-2","公表資料 参考表1-2　工事部位、用途別　受注件数＜工事目的が省エネルギー対策のもの＞","08","住宅・土地・建設","02","建設","建築物リフォーム・リニューアル調査","年度次","公表資料","参考表1-2　工事部位、用途別　受注件数＜工事目的が省エネルギー対策のもの＞","※サンプル数が少なく、内訳の推計誤差が大きいため、参考として作成した表である。"
"0003360955","建築物リフォーム・リニューアル調査 年度次","年度次","0","2024-06-11","0","該当なし","1200","2024-08-06","","00600900","建築物リフォーム・リニューアル調査","00600","国土交通省","1-3","公表資料 表1-3　   業種・業者規模別　受注件数・受注高＜住宅＞","08","住宅・土地・建設","02","建設","建築物リフォーム・リニューアル調査","年度次","公表資料","表1-3　   業種・業者規模別　受注件数・受注高＜住宅＞","※　復元集計のため、丸め誤差（調査票記載単位千円から億円への標準単位変換）により、「計」は必ずしも一致しない。<br><br>※　調査対象者数とは、各区分において、住宅に係る建築工事・建築設備工事の実績のあるすべての調査対象者数で、建設工事施工統計調査から推計したもの。"
"0003360976","建築物リフォーム・リニューアル調査 年度次","年度次","0","2024-06-11","0","全国","3264","2024-08-06","","00600900","建築物リフォーム・リニューアル調査","00600","国土交通省","1-3","公表資料 参考表1-3　工事部位、施工地域別　受注件数＜工事目的が省エネルギー対策のもの＞","08","住宅・土地・建設","02","建設","建築物リフォーム・リニューアル調査","年度次","公表資料","参考表1-3　工事部位、施工地域別　受注件数＜工事目的が省エネルギー対策のもの＞","※サンプル数が少なく、内訳の推計誤差が大きいため、参考として作成した表である。"
"0003360956","建築物リフォーム・リニューアル調査 年度次","年度次","0","2024-06-11","0","該当なし","1248","2024-08-06","","00600900","建築物リフォーム・リニューアル調査","00600","国土交通省","1-4","公表資料 表1-4　   業種・業者規模別　受注件数・受注高＜非住宅建築物＞","08","住宅・土地・建設","02","建設","建築物リフォーム・リニューアル調査","年度次","公表資料","表1-4　   業種・業者規模別　受注件数・受注高＜非住宅建築物＞","※　復元集計のため、丸め誤差（調査票記載単位千円から億円への標準単位変換）により、「計」は必ずしも一致しない。<br><br>※　調査対象者数とは、各区分において、非住宅建築物に係る建築工事・建築設備工事の実績のあるすべての調査対象者数で、建設工事施工統計調査から推計したもの。"
"0003360977","建築物リフォーム・リニューアル調査 年度次","年度次","0","2024-06-11","0","該当なし","2720","2024-08-06","","00600900","建築物リフォーム・リニューアル調査","00600","国土交通省","1-4","公表資料 参考表1-4　工事部位、建築の時期別　床面積＜工事目的が省エネルギー対策のもの＞","08","住宅・土地・建設","02","建設","建築物リフォーム・リニューアル調査","年度次","公表資料","参考表1-4　工事部位、建築の時期別　床面積＜工事目的が省エネルギー対策のもの＞","※サンプル数が少なく、内訳の推計誤差が大きいため、参考として作成した表である。"
"0003360957","建築物リフォーム・リニューアル調査 年度次","年度次","0","2024-06-11","0","該当なし","512","2024-08-06","","00600900","建築物リフォーム・リニューアル調査","00600","国土交通省","1-5","公表資料 表1-5　   元請建築工事受注額に占めるリフォーム・リニューアル工事の割合別　事業者数","08","住宅・土地・建設","02","建設","建築物リフォーム・リニューアル調査","年度次","公表資料","表1-5　   元請建築工事受注額に占めるリフォーム・リニューアル工事の割合別　事業者数","※　建築工事の総合計（元請工事受注高）が0の者を除く。"
"0003360978","建築物リフォーム・リニューアル調査 年度次","年度次","0","2024-06-11","0","該当なし","2312","2024-08-06","","00600900","建築物リフォーム・リニューアル調査","00600","国土交通省","1-5","公表資料 参考表1-5　工事部位、用途別　床面積＜工事目的が省エネルギー対策のもの＞","08","住宅・土地・建設","02","建設","建築物リフォーム・リニューアル調査","年度次","公表資料","参考表1-5　工事部位、用途別　床面積＜工事目的が省エネルギー対策のもの＞","※サンプル数が少なく、内訳の推計誤差が大きいため、参考として作成した表である。"
