"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003355834","健康保険・船員保険被保険者実態調査","年次","0","2024-02-15","0","該当なし","6664","2024-02-15","","00450391","健康保険・船員保険被保険者実態調査","00450","厚生労働省","1","被保険者の年齢階級別・性別・船舶種別、被保険者数、被扶養者の性別、被扶養者数、扶養率","15","社会保障・衛生","02","社会保険","健康保険・船員保険被保険者実態調査","被保険者の年齢階級別・性別・船舶種別、被保険者数、被扶養者の性別、被扶養者数、扶養率","※　全国健康保険協会管掌健康保険（一般被保険者）（2016年10月調査以前）の年齢階級については、調査年10月1日現在の年齢階級である。※　全国健康保険協会管掌健康保険（一般被保険者）（2017年10月調査以降）の年齢階級については、調査年9月30日現在の年齢階級である。※　組合管掌健康保険の年齢階級については、調査年10月1日現在の年齢階級である。※　船員保険の年齢階級については、調査年10月1日現在の年齢階級である。"
"0003355840","健康保険・船員保険被保険者実態調査","年次","0","2024-02-15","0","該当なし","1680","2024-02-15","","00450391","健康保険・船員保険被保険者実態調査","00450","厚生労働省","10","標準報酬月額別・被扶養者数別・性別・船舶種別、平均標準報酬月額","15","社会保障・衛生","02","社会保険","健康保険・船員保険被保険者実態調査","標準報酬月額別・被扶養者数別・性別・船舶種別、平均標準報酬月額",""
"0003355841","健康保険・船員保険被保険者実態調査","年次","0","2024-02-15","0","該当なし","35370","2024-02-15","","00450391","健康保険・船員保険被保険者実態調査","00450","厚生労働省","11","標準賞与額階級別・被扶養者数別・性別・船舶種別、被保険者数","15","社会保障・衛生","02","社会保険","健康保険・船員保険被保険者実態調査","標準賞与額階級別・被扶養者数別・性別・船舶種別、被保険者数","※　全国健康保険協会管掌健康保険（一般被保険者）（2016年10月調査以前）の標準賞与額は、調査年10月1日現在の被保険者について、調査前年10月1日から調査年9月30日の1年間に支払われたものとしている。※　全国健康保険協会管掌健康保険（一般被保険者）（2017年10月調査以降）の標準賞与額は、調査年9月30日現在の被保険者について、調査前年10月1日から調査年9月30日の1年間に支払われたものとしている。※　組合管掌健康保険の標準賞与額とは、調査年10月1日現在の被保険者について、調査前年10月1日から調査年9月30日の1年間に支払われたものとしている。※　船員保険の標準賞与額は、調査年10月1日現在の被保険者について、調査前年10月1日から調査年9月30日までの1年間に支払われたものとしている。"
"0003355842","健康保険・船員保険被保険者実態調査","年次","0","2024-02-15","0","該当なし","1680","2024-02-15","","00450391","健康保険・船員保険被保険者実態調査","00450","厚生労働省","12","標準賞与額階級別・被扶養者数別・性別・船舶種別、平均標準賞与額","15","社会保障・衛生","02","社会保険","健康保険・船員保険被保険者実態調査","標準賞与額階級別・被扶養者数別・性別・船舶種別、平均標準賞与額","※　全国健康保険協会管掌健康保険（一般被保険者）（2016年10月調査以前）の標準賞与額は、調査年10月1日現在の被保険者について、調査前年10月1日から調査年9月30日の1年間に支払われたものとしている。※　全国健康保険協会管掌健康保険（一般被保険者）（2017年10月調査以降）の標準賞与額は、調査年9月30日現在の被保険者について、調査前年10月1日から調査年9月30日の1年間に支払われたものとしている。※　組合管掌健康保険の標準賞与額とは、調査年10月1日現在の被保険者について、調査前年10月1日から調査年9月30日の1年間に支払われたものとしている。※　船員保険の標準賞与額は、調査年10月1日現在の被保険者について、調査前年10月1日から調査年9月30日までの1年間に支払われたものとしている。"
"0003355843","健康保険・船員保険被保険者実態調査","年次","0","2024-02-15","0","該当なし","37318","2024-02-15","","00450391","健康保険・船員保険被保険者実態調査","00450","厚生労働省","13","総報酬額階級別・被扶養者数別・性別・船舶種別、被保険者数","15","社会保障・衛生","02","社会保険","健康保険・船員保険被保険者実態調査","総報酬額階級別・被扶養者数別・性別・船舶種別、被保険者数","※　全国健康保険協会管掌健康保険（一般被保険者）の総報酬額は、標準報酬月額の12ヶ月分に標準賞与額(調査前年10月1日から調査年9月30日の1年間に支払われたもの）を加えたものとしている。※　組合管掌健康保険の総報酬額は、標準報酬月額の12ヶ月分に標準賞与額(調査前年10月1日から調査年9月30日の1年間支払われたもの）を加えたものとしている。※　船員保険の総報酬額は、標準報酬月額の12ヶ月分に標準賞与額(調査前年10月1日から調査年9月30日の1年間支払われたもの）を加えたものとしている。"
"0003355844","健康保険・船員保険被保険者実態調査","年次","0","2024-02-15","0","該当なし","1680","2024-02-15","","00450391","健康保険・船員保険被保険者実態調査","00450","厚生労働省","14","総報酬額階級別・被扶養者数別・性別・船舶種別、平均総報酬額","15","社会保障・衛生","02","社会保険","健康保険・船員保険被保険者実態調査","総報酬額階級別・被扶養者数別・性別・船舶種別、平均総報酬額","※　全国健康保険協会管掌健康保険（一般被保険者）の総報酬額は、標準報酬月額の12ヶ月分に標準賞与額(調査前年10月1日から調査年9月30日の1年間に支払われたもの）を加えたものとしている。※　組合管掌健康保険の総報酬額は、標準報酬月額の12ヶ月分に標準賞与額(調査前年10月1日から調査年9月30日の1年間支払われたもの）を加えたものとしている。※　船員保険の総報酬額は、標準報酬月額の12ヶ月分に標準賞与額(調査前年10月1日から調査年9月30日の1年間支払われたもの）を加えたものとしている。"
"0003355992","健康保険・船員保険被保険者実態調査","年次","0","2024-02-15","0","該当なし","96768","2024-02-15","","00450391","健康保険・船員保険被保険者実態調査","00450","厚生労働省","15","都道府県別・被保険者の年齢階級別・性別・船舶種別、被保険者数","15","社会保障・衛生","02","社会保険","健康保険・船員保険被保険者実態調査","都道府県別・被保険者の年齢階級別・性別・船舶種別、被保険者数",""
"0003355871","健康保険・船員保険被保険者実態調査","年次","0","2024-02-15","0","該当なし","20160","2024-02-15","","00450391","健康保険・船員保険被保険者実態調査","00450","厚生労働省","16","都道府県別・性別・船舶種別、総被保険者数、平均年齢、被扶養者数及び扶養率","15","社会保障・衛生","02","社会保険","健康保険・船員保険被保険者実態調査","都道府県別・性別・船舶種別、総被保険者数、平均年齢、被扶養者数及び扶養率",""
"0003355872","健康保険・船員保険被保険者実態調査","年次","0","2024-02-15","0","該当なし","100800","2024-02-15","","00450391","健康保険・船員保険被保険者実態調査","00450","厚生労働省","17","都道府県別・被扶養者の年齢階級別・性別・船舶種別、被扶養者数及び平均年齢","15","社会保障・衛生","02","社会保険","健康保険・船員保険被保険者実態調査","都道府県別・被扶養者の年齢階級別・性別・船舶種別、被扶養者数及び平均年齢",""
"0003355993","健康保険・船員保険被保険者実態調査","年次","0","2024-02-15","0","該当なし","37380","2024-02-15","","00450391","健康保険・船員保険被保険者実態調査","00450","厚生労働省","18","事業所の業態別・被保険者の年齢階級別・性別、被保険者数","15","社会保障・衛生","02","社会保険","健康保険・船員保険被保険者実態調査","事業所の業態別・被保険者の年齢階級別・性別、被保険者数",""
