"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003404481","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","13680","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","2-1","都道府県別，保険者数，年齢階級別被保険者等数，所得（旧ただし書き方式による課税標準額）の状況（市町村・総数／市町村・一般被保険者／市町村・退職被保険者等）","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","都道府県別，保険者数，年齢階級別被保険者等数，所得（旧ただし書き方式による課税標準額）の状況（市町村・総数／市町村・一般被保険者／市町村・退職被保険者等）",""
"0003404482","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","5040","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","2-2","都道府県別，保険者数，年齢階級別被保険者等数　　－国保組合－","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","都道府県別，保険者数，年齢階級別被保険者等数　　－国保組合－",""
"0003405631","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","630","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","2-2","業種別，保険者数，年齢階級別被保険者等数　　－国保組合－","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","業種別，保険者数，年齢階級別被保険者等数　　－国保組合－",""
"0003404483","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","6555","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","2-3","保険者の規模別，保険者数，年齢階級別被保険者等数，所得（旧ただし書き方式による課税標準額）の状況（市町村・総数／市町村・一般被保険者／市町村・退職被保険者等）","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","保険者の規模別，保険者数，年齢階級別被保険者等数，所得（旧ただし書き方式による課税標準額）の状況（市町村・総数／市町村・一般被保険者／市町村・退職被保険者等）",""
"0003404484","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","2185","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","2-4","保険者の規模別，保険者数，年齢階級別被保険者等数　　－国保組合－","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","保険者の規模別，保険者数，年齢階級別被保険者等数　　－国保組合－",""
"0003404485","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","89096","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","3-1","世帯の所得階級別、保険料（税）賦課状況（市町村）（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","世帯の所得階級別、保険料（税）賦課状況（市町村）（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","注）１．特例対象被保険者の所得は３０／１００軽減後の額を集計している。<BR>　　２．「（再掲）特例対象被保険者がいる世帯」の各項目は特例対象の国保被保険者がいる世帯単位で集計しているため、<BR>　　　　特例対象被保険者ではない被保険者に係る数値も含まれる。<BR>　　　　また、擬制世帯主のみが特例対象被保険者等に該当する世帯も含めると以下と推計される。<BR>　　　　2017年度では特例対象世帯数は１２万７千世帯、特例対象世帯の被保険者数は１９万９千人<BR>　　　　2016年度では特例対象世帯数は１３万６千世帯、特例対象世帯の被保険者数は２２万７千人<BR>　　　　2015年度では特例対象世帯数は１５万５千世帯、特例対象世帯の被保険者数は２６万５千人"
"0003404494","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","945","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","3-10","世帯主の年齢階級別、職業別世帯数","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","世帯主の年齢階級別、職業別世帯数",""
"0003404704","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","2160","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","3-11","世帯主の年齢階級別、世帯員の年齢階級別世帯員数","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","世帯主の年齢階級別、世帯員の年齢階級別世帯員数",""
"0003404496","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","57408","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","3-12","都道府県別、保険料（税）賦課状況（市町村）（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","都道府県別、保険料（税）賦課状況（市町村）（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","注）１．特例対象被保険者の所得は３０／１００軽減後の額を集計している。<BR>　　２．「特例対象被保険者」のうち、「特例対象被保険者のいる世帯数」及び「特例対象被保険者のいる世帯の被保険者数」は特例対象の国保被保険者がいる世帯について、「特例対象被保険者数」及び「特例対象被保険者の所得総額」は特例対象の国保被保険者について集計している。"
"0003404497","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","33696","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","3-13","都道府県別、保険料（税）算定状況（市町村）（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","都道府県別、保険料（税）算定状況（市町村）（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）",""
"0003404498","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","8400","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","3-14","都道府県別、世帯主の職業別世帯数（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","都道府県別、世帯主の職業別世帯数（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）",""
"0003404486","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","63504","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","3-2","世帯の所得階級別、保険料（税）算定状況（市町村）（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","世帯の所得階級別、保険料（税）算定状況（市町村）（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）",""
"0003404487","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","16464","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","3-3","世帯の所得階級別、世帯主の職業別世帯数（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","世帯の所得階級別、世帯主の職業別世帯数（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）",""
"0003404488","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","84672","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","3-4","群別、世帯主の職業別、保険料（税）賦課状況（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","群別、世帯主の職業別、保険料（税）賦課状況（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）",""
"0003404489","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","71064","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","3-5","世帯人員別、固定資産税の有無別、保険料（税）算定状況・賦課状況（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","世帯人員別、固定資産税の有無別、保険料（税）算定状況・賦課状況（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）",""
"0003404490","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","4032","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","3-6","被保険者の年齢階級別、被保険者数及び所得の状況（５歳階級)（全世帯／一般世帯／退職世帯）","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","被保険者の年齢階級別、被保険者数及び所得の状況（５歳階級)（全世帯／一般世帯／退職世帯）",""
"0003404491","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","9625","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","3-7","被保険者の年齢階級別、被保険者数及び世帯の所得の状況（各年齢別)（全世帯／一般世帯／退職世帯）","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","被保険者の年齢階級別、被保険者数及び世帯の所得の状況（各年齢別)（全世帯／一般世帯／退職世帯）",""
"0003404492","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","9408","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","3-8","被保険者の所得階級別、年齢階級別分布（全世帯／一般世帯／退職世帯）","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","被保険者の所得階級別、年齢階級別分布（全世帯／一般世帯／退職世帯）",""
"0003404493","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","10192","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","3-9","世帯主の年齢階級別、保険料（税）算定状況・賦課状況（全世帯＜擬制世帯を除く＞／一般世帯＜擬制世帯を除く＞／退職世帯＜擬制世帯を除く＞）","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","世帯主の年齢階級別、保険料（税）算定状況・賦課状況（全世帯＜擬制世帯を除く＞／一般世帯＜擬制世帯を除く＞／退職世帯＜擬制世帯を除く＞）",""
"0003405503","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","1120","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","4-1","組合員の年齢階級別，保険料賦課状況","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","組合員の年齢階級別，保険料賦課状況","注）被保険者には国保被保険者ではない組合員を含んでいる。"
"0003405507","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","715","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","4-1","組合員の年齢階級別，保険料賦課状況　（再掲）国保被保険者ではない組合員の世帯を除く","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","組合員の年齢階級別，保険料賦課状況　（再掲）国保被保険者ではない組合員の世帯を除く",""
"0003405504","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","420","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","4-2","群別，保険料賦課状況","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","群別，保険料賦課状況","注）被保険者には国保被保険者ではない組合員を含んでいる。"
"0003405508","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","330","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","4-2","群別，保険料賦課状況　（再掲）国保被保険者ではない組合員の世帯を除く","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","群別，保険料賦課状況　（再掲）国保被保険者ではない組合員の世帯を除く",""
"0003405505","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","630","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","4-3","世帯人員別，保険料賦課状況","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","世帯人員別，保険料賦課状況","注）被保険者には国保被保険者ではない組合員を含んでいる。"
"0003405509","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","495","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","4-3","世帯人員別，保険料賦課状況　（再掲）国保被保険者ではない組合員の世帯を除く","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","世帯人員別，保険料賦課状況　（再掲）国保被保険者ではない組合員の世帯を除く",""
"0003405506","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","490","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","4-4","業種別，保険料賦課状況","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","業種別，保険料賦課状況","注）被保険者には国保被保険者ではない組合員を含んでいる。"
"0003405510","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","385","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","4-4","業種別，保険料賦課状況　（再掲）国保被保険者ではない組合員の世帯を除く","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","業種別，保険料賦課状況　（再掲）国保被保険者ではない組合員の世帯を除く",""
"0003404503","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","1140","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","4-5","組合員及び被保険者の年齢階級別分布（５歳階級)","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","組合員及び被保険者の年齢階級別分布（５歳階級)",""
"0003404504","国民健康保険実態調査 統計表","年度次","0","2021-03-30","0","該当なし","6180","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","4-6","組合員及び被保険者の年齢階級別分布（各年齢別)","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","統計表","組合員及び被保険者の年齢階級別分布（各年齢別)",""
"0003408772","国民健康保険実態調査 保険者別データ","年度次","0","2021-03-30","0","該当なし","509158","2021-03-31","","00450397","国民健康保険実態調査","00450","厚生労働省","9","保険者別データ（保険者票）","15","社会保障・衛生","02","社会保険","国民健康保険実態調査","保険者別データ","保険者別データ（保険者票）","2019年5月1日から「篠山市」が「丹波篠山市」に変更となりました。<BR>2018年10月1日の市制施行から福岡県の「那珂川町」が「那珂川市」に変更となりました。<BR>2016年10月10日の市制施行から「富谷町」が「富谷市」に変更となりました。<BR>2015年11月1日から「大阪府たばこ国民健康保険組合」が「関西たばこ国民健康保険組合」に変更となりました。"
