"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003408910","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","年度次","0","2020-03-02","0","該当なし","2688","2020-03-03","","00400304","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","00400","文部科学省","1-1","1.暴力行為 1－1　暴力行為の発生状況","12","教育・文化・スポーツ・生活","01","学校教育","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","1.暴力行為","1－1　暴力行為の発生状況","注１：「暴力行為」を「自校の児童生徒が，故意に有形力（目に見える物理的な力）を加える行為」として調査。なお，本調査においては，当該暴力行為によってけががあるかないかといったことや，けがによる病院の診断書，被害者による警察への被害届の有無などにかかわらず，暴力行為に該当するものを全て対象とすることとしている。<br>注２：調査対象：国公私立小・中・高等学校（小学校には義務教育学校前期課程，中学校には義務教育学校後期課程及び中等教育学校前期課程，高等学校には中等教育学校後期課程を含む。）<br>注３：発生件数は(2)【対教師暴力】，(3)【生徒間暴力】，(4)【対人暴力】，(5)【器物損壊】のそれぞれの発生件数の合計と一致する。<br>注４：(1)【合計】の発生学校数は，学校の管理下・学校の管理下以外の区分ごとに実数。<br>注５：(1)【合計】の加害児童生徒数は，学校の管理下・学校の管理下以外の区分ごとに，１人の加害児童生徒が複数の形態の加害児童生徒として計上されている場合，実数（１人）として扱っているため，（１－２）学年別・男女別加害児童生徒数の数値と一致しない。<br>注６：発生件数は延べ数。<br>注７：【対教師暴力】，【生徒間暴力】，【対人暴力】及び【器物損壊】欄の加害児童生徒数は，学校の管理下・学校の管理下以外ごとに実数。"
"0003408911","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","年度次","0","2020-03-02","0","該当なし","84","2020-03-03","","00400304","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","00400","文部科学省","1-1","1.暴力行為 ＜参考1＞学校の管理下・管理下以外における暴力行為発生件数の推移","12","教育・文化・スポーツ・生活","01","学校教育","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","1.暴力行為","＜参考1＞学校の管理下・管理下以外における暴力行為発生件数の推移","注１：1997年度からは公立小・中・高等学校を対象として，学校外の暴力行為についても調査。<br>注２：2006年度からは国私立学校も調査。<br>注３：2013年度からは高等学校に通信制課程を含める。<br>注４：小学校には義務教育学校前期課程，中学校には義務教育学校後期課程及び中等教育学校前期課程，高等学校には中等教育学校後期課程を含める。"
"0003408912","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","年度次","0","2020-03-02","0","該当なし","84","2020-03-03","","00400304","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","00400","文部科学省","1-1","1.暴力行為 ＜参考2＞学校の管理下・管理下以外における暴力行為発生率の推移(1,000人当たりの暴力行為発生件数)","12","教育・文化・スポーツ・生活","01","学校教育","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","1.暴力行為","＜参考2＞学校の管理下・管理下以外における暴力行為発生率の推移(1,000人当たりの暴力行為発生件数)","注１：1997年度からは公立小・中・高等学校を対象として，学校外の暴力行為についても調査。<br>注２：2006年度からは国私立学校も調査。<br>注３：2013年度からは高等学校に通信制課程を含める。<br>注４：小学校には義務教育学校前期課程，中学校には義務教育学校後期課程及び中等教育学校前期課程，高等学校には中等教育学校後期課程を含める。"
"0003408913","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","年度次","0","2020-03-02","0","該当なし","140","2020-03-03","","00400304","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","00400","文部科学省","1-1","1.暴力行為 ＜参考3＞学校の管理下における暴力行為発生件数の推移","12","教育・文化・スポーツ・生活","01","学校教育","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","1.暴力行為","＜参考3＞学校の管理下における暴力行為発生件数の推移","注１：1996年度までは，公立中・高等学校を対象として，「校内暴力」の状況について調査している。<br>注２：1997年度からは調査方法等を改めている。<br>注３：1997年度からは公立小学校，2006年度からは国私立学校も調査。<br>注４：2013年度からは高等学校に通信制課程を含める。<br>注５：小学校には義務教育学校前期課程，中学校には義務教育学校後期課程及び中等教育学校前期課程，高等学校には中等教育学校後期課程を含める。"
"0003408914","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","年度次","0","2020-03-02","0","該当なし","140","2020-03-03","","00400304","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","00400","文部科学省","1-1","1.暴力行為 ＜参考4＞学校の管理下における暴力行為発生率の推移(1,000人当たりの暴力行為発生件数)","12","教育・文化・スポーツ・生活","01","学校教育","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","1.暴力行為","＜参考4＞学校の管理下における暴力行為発生率の推移(1,000人当たりの暴力行為発生件数)","注１：1996年度までは，公立中・高等学校を対象として，「校内暴力」の状況について調査している。<br>注２：1997年度からは調査方法等を改めている。<br>注３：1997年度からは公立小学校，2006年度からは国私立学校も調査。<br>注４：2013年度からは高等学校に通信制課程を含める。<br>注５：小学校には義務教育学校前期課程，中学校には義務教育学校後期課程及び中等教育学校前期課程，高等学校には中等教育学校後期課程を含める。"
"0003408915","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","年度次","0","2020-03-02","0","該当なし","84","2020-03-03","","00400304","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","00400","文部科学省","1-1","1.暴力行為 ＜参考5＞学校の管理下以外における暴力行為発生件数の推移","12","教育・文化・スポーツ・生活","01","学校教育","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","1.暴力行為","＜参考5＞学校の管理下以外における暴力行為発生件数の推移","注１：1997年度からは公立小・中・高等学校を対象として，学校外の暴力行為についても調査。<br>注２：2006年度からは国私立学校も調査。<br>注３：2013年度からは高等学校に通信制課程を含める。<br>注４：小学校には義務教育学校前期課程，中学校には義務教育学校後期課程及び中等教育学校前期課程，高等学校には中等教育学校後期課程を含める。"
"0003408916","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","年度次","0","2020-03-02","0","該当なし","84","2020-03-03","","00400304","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","00400","文部科学省","1-1","1.暴力行為 ＜参考6＞学校の管理下以外における暴力行為発生率の推移(1,000人当たりの暴力行為発生件数)","12","教育・文化・スポーツ・生活","01","学校教育","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","1.暴力行為","＜参考6＞学校の管理下以外における暴力行為発生率の推移(1,000人当たりの暴力行為発生件数)","注１：1997年度からは公立小・中・高等学校を対象として，学校外の暴力行為についても調査。<br>注２：2006年度からは国私立学校も調査。<br>注３：2013年度からは高等学校に通信制課程を含める。<br>注４：小学校には義務教育学校前期課程，中学校には義務教育学校後期課程及び中等教育学校前期課程，高等学校には中等教育学校後期課程を含める。"
"0003408917","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","年度次","0","2020-03-02","0","該当なし","576","2020-03-03","","00400304","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","00400","文部科学省","1-2","1.暴力行為 1－2　学年別・男女別加害児童生徒数","12","教育・文化・スポーツ・生活","01","学校教育","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","1.暴力行為","1－2　学年別・男女別加害児童生徒数","注：計の欄は，｢対教師暴力の状況｣｢生徒間暴力の状況｣｢対人暴力の状況｣及び｢器物損壊の状況｣に計上された加害児童生徒数の数値を合計したものと一致している。"
"0003408918","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","年度次","0","2020-03-02","0","該当なし","972","2020-03-03","","00400304","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","00400","文部科学省","1-3","1.暴力行為 1－3　加害児童生徒に対する学校の措置状況","12","教育・文化・スポーツ・生活","01","学校教育","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","1.暴力行為","1－3　加害児童生徒に対する学校の措置状況","注１：「退学・転学」中の「その他」とは，勧奨・申出による退学及び転学である。<br>注２：「訓告」とは，校長が学校教育法施行規則第２６条に定める懲戒処分としての「訓告」であることを明示して行ったものをいう。事実上の懲戒として行われる単なる｢叱責｣等はこれに含まれない。"
"0003408919","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","年度次","0","2020-03-02","0","該当なし","1701","2020-03-03","","00400304","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","00400","文部科学省","1-3","1.暴力行為 ＜参考8＞加害児童生徒に対する学校の措置状況の推移","12","教育・文化・スポーツ・生活","01","学校教育","児童生徒の問題行動・不登校等生徒指導上の諸課題に関する調査","1.暴力行為","＜参考8＞加害児童生徒に対する学校の措置状況の推移","注１：「退学・転学」中の「その他」とは，勧奨・申出による退学及び転学である。<br>注２：「訓告」とは，校長が学校教育法施行規則第２６条に定める懲戒処分としての「訓告」であることを明示して行った ものであり，事実上の懲戒として行われる単なる「叱責」等はこれに含まれない。<br>注３：2005年度までは公立小・中・高等学校。2006年度からは，国私立学校も調査。<br>注４：2013年度からは高等学校に通信制課程を含める。<br>注５：小学校には義務教育学校前期課程，中学校には義務教育学校後期課程及び中等教育学校前期課程，高等学校には中等教育学校後期課程を含む。"
