"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003274048","検察統計","年次","201601-201612","2019-03-29","0","該当なし","621","2024-06-03","","00250003","検察統計調査","00250","法務省","1","被疑事件の推移 被疑事件の受理，既済及び未済件数の累年比較　（1882年～1950年）","14","司法・安全・環境","01","司法","検察統計","被疑事件の推移","被疑事件の受理，既済及び未済件数の累年比較　（1882年～1950年）","（注）<br>１　1882年の「旧受」の×印の数は｢新受」に，「中止」の×印の数は「不起訴」に合算計上されている。<br>２　1882年の「新受」，既済の「総数」及び｢起訴」には，それぞれ「５件」，1883年の「新受」には「９件」，既済の「総数」及び「起訴」にはそれぞれ「７件」，「未済」には「２件」の在朝鮮国領事庁の事件を含む。<br>３　1883～1892年は，「不起訴」に消滅（治罪法（明治13年太政官布告第37号）第９条，刑事訴訟法（明治23年法律第96号）第６条）を含む。<br>４　1884～1891年は，再起を「旧受」に含み，1892年以降は「新受」に含む。<br>５　1909～1923年の×印の数は「不起訴」に合算計上されている。<br>６　1945年は，戦災により資料がない。<br>７　1951年以降は，事件の件数による調査を行っていない。<br>８　「***」は，本統計表エクセルファイルにおいて該当の数値がなかったもの。"
"0003276780","検察統計","月次","201801","2024-10-25","0","該当なし","136708","2024-11-05","","00250003","検察統計調査","00250","法務省","1","罪名別　被疑事件の受理人員","14","司法・安全・環境","01","司法","検察統計","","罪名別　被疑事件の受理人員","「***」は，本統計表エクセルファイルにおいて該当の数値がなかったもの。"
"0003274058","検察統計","年次","201601-201612","2024-08-30","0","該当なし","1452","2024-11-18","","00250003","検察統計調査","00250","法務省","10","被疑事件の受理及び処理状況 検察庁別　道路交通法等違反被疑事件の受理、既済及び未済の人員　－　年次別","14","司法・安全・環境","01","司法","検察統計","被疑事件の受理及び処理状況","検察庁別　道路交通法等違反被疑事件の受理、既済及び未済の人員　－　年次別","（注）　<br>１　この表において、既済の数と未済の数の合計が受理の「総数」に符合しないものがある。それは、この表の調査が「受理」及び「未済」については事件を受理した時の、「既済」については事件の処理が既済となった時の、被疑者の罪名がそれぞれ道路交通法等違反であるものについて行われていることによるものである。<br>２　「***」は、本統計表エクセルファイルにおいて該当の数値がなかったもの。"
"0003274059","検察統計","年次","201601-201612","2024-08-30","0","該当なし","351736","2024-09-27","","00250003","検察統計調査","00250","法務省","10","被疑事件の受理及び処理状況 検察庁別　道路交通法等違反被疑事件の受理、既済及び未済の人員　－　検察庁別","14","司法・安全・環境","01","司法","検察統計","被疑事件の受理及び処理状況","検察庁別　道路交通法等違反被疑事件の受理、既済及び未済の人員　－　検察庁別","（注）　<br>１　この表において、既済の数と未済の数の合計が受理の「総数」に符合しないものがある。それは、この表の調査が「受理」及び「未済」については事件を受理した時の、「既済」については事件の処理が既済となった時の、被疑者の罪名がそれぞれ道路交通法等違反であるものについて行われていることによるものである。<br>２　「***」は、本統計表エクセルファイルにおいて該当の数値がなかったもの。"
"0003283323","検察統計","年次","201601-201612","2024-08-30","0","該当なし","592144","2024-11-18","","00250003","検察統計調査","00250","法務省","11","被疑事件の受理及び処理状況 最高検、高検及び地検管内別　罪名別被疑事件の通常受理、起訴、起訴猶予及び家庭裁判所送致の人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","14","司法・安全・環境","01","司法","検察統計","被疑事件の受理及び処理状況","最高検、高検及び地検管内別　罪名別被疑事件の通常受理、起訴、起訴猶予及び家庭裁判所送致の人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","（注）<br>１　この表の罪名は、「通常受理」については事件を受理した時の被疑者の罪名により、「起訴」、「起訴猶予」及び「家裁送致」については事件の処理が既済となった時の被疑者の罪名により調査したものである。<br>２　刑法犯の罪名区分は、「本統計表エクセルファイル」の「罪名分類一覧表（その１）」の大分類による。ただし、「傷害」、「過失致死傷」及び「業務上（重）過失致死傷」は小分類により、「傷害」には傷害致死及び現場助勢の各罪を含む。特別法犯における「公職選挙法」には、公職選挙法第236条第１項又は第３項に関する罪を含まない。また、「鳥獣の保護及び管理並びに狩猟の適正化に関する法律」には、鳥獣保護及狩猟ニ関スル法律の罪を含む。<br>３　「***」は、本統計表エクセルファイルにおいて該当の数値がなかったもの。<br>４　「麻薬特例法」とは「国際的な協力の下に規制薬物に係る不正行為を助長する行為等の防止を図るための麻薬及び向精神薬取締法等の特例等に関する法律」のことである。"
"0003274061","検察統計","年次","201601-201612","2024-08-30","0","該当なし","14688","2024-11-18","","00250003","検察統計調査","00250","法務省","12","被疑事件の受理及び処理状況 地検管内別　人口１０万人に対する主要罪名別被疑事件の通常受理人員","14","司法・安全・環境","01","司法","検察統計","被疑事件の受理及び処理状況","地検管内別　人口１０万人に対する主要罪名別被疑事件の通常受理人員","（注）<br>１　人口は、国勢調査を基準として総務省統計局が算出した推計人口による。<br>２　刑法犯の罪名区分は、「本統計表エクセルファイル」の「罪名分類一覧表（その１）」の大分類による。ただし、「傷害」及び「業務上(重)過失致死傷」は小分類により、「傷害」には傷害致死及び現場助勢の各罪を、「業務上(重)過失致死傷」には自動車による過失致死傷等を含む。また、「強盗」には大分類の強盗致死傷及び強盗・強制性交等を含む。<br>３　「***」は、本統計表エクセルファイルにおいて該当の数値がなかったもの。"
"0003274062","検察統計","年次","201601-201612","2024-08-30","0","該当なし","27064","2024-10-04","","00250003","検察統計調査","00250","法務省","13","外国人被疑事件の受理及び処理状況 最高検、高検及び地検管内別　外国人被疑事件の受理、既済及び未済の人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","14","司法・安全・環境","01","司法","検察統計","外国人被疑事件の受理及び処理状況","最高検、高検及び地検管内別　外国人被疑事件の受理、既済及び未済の人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","（注）<br>１　この表においては、時効再起事件の人員を含まない。<br>２　この表において、既済の数と未済の数の合計が受理の「総数」に符合しないものがある。それは、この表の調査が「受理」及び「未済」については受理した時の、「既済」については事件の処理が既済となった時の被疑者の罪名が、それぞれ自動車による過失致死傷等及び道路交通法等違反であるものを除外していることによるものである。<br>３　「***」は、本統計表エクセルファイルにおいて該当の数値がなかったもの。"
"0003274063","検察統計","年次","201601-201612","2024-08-30","0","該当なし","50184","2024-10-04","","00250003","検察統計調査","00250","法務省","14","外国人被疑事件の受理及び処理状況 最高検、高検及び地検管内別　外国人被疑事件の国籍別通常受理人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","14","司法・安全・環境","01","司法","検察統計","外国人被疑事件の受理及び処理状況","最高検、高検及び地検管内別　外国人被疑事件の国籍別通常受理人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","（注）<br>１　「その他」は、日本国籍を有しないで、かつ、各地域において表頭に掲げた国以外の外国籍を有する者の人員である。<br>２　「***」は、本統計表エクセルファイルにおいて該当の数値がなかったもの。"
"0003274064","検察統計","年次","201601-201612","2024-08-30","0","該当なし","16318","2024-10-04","","00250003","検察統計調査","00250","法務省","15","外国人被疑事件の受理及び処理状況 国籍及び罪名別　外国人被疑事件の受理、既済及び未済の人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－　－　国籍別　","14","司法・安全・環境","01","司法","検察統計","外国人被疑事件の受理及び処理状況","国籍及び罪名別　外国人被疑事件の受理、既済及び未済の人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－　－　国籍別　","（注）<br>１　この表においては、時効再起事件の人員を含まない。<br>２　この表において、既済の数と未済の数の合計が受理の「総数」に符合しないものがある。それは、この表の調査が「受理」及び「未済」については事件を受理した時の、「既済」については事件の処理が既済となった時の被疑者の罪名が、それぞれ自動車による過失致死傷等及び道路交通法等違反であるものを除外していることによるものである。<br>３　「その他」は、日本国籍を有しないで、かつ、各地域において表側に掲げた国以外の外国籍を有する者の人員である。<br>４　「***」は、本統計表エクセルファイルにおいて該当の数値がなかったもの。"
"0003274065","検察統計","年次","201601-201612","2024-08-30","0","該当なし","19412","2024-11-18","","00250003","検察統計調査","00250","法務省","15","外国人被疑事件の受理及び処理状況 国籍及び罪名別　外国人被疑事件の受理、既済及び未済の人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－　－　罪名別　","14","司法・安全・環境","01","司法","検察統計","外国人被疑事件の受理及び処理状況","国籍及び罪名別　外国人被疑事件の受理、既済及び未済の人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－　－　罪名別　","（注）<br>１　この表においては、時効再起事件の人員を含まない。<br>２　この表において、既済の数と未済の数の合計が受理の「総数」に符合しないものがある。それは、この表の調査が「受理」及び「未済」については事件を受理した時の、「既済」については事件の処理が既済となった時の被疑者の罪名が、それぞれ自動車による過失致死傷等及び道路交通法等違反であるものを除外していることによるものである。<br>３　刑法犯の罪名区分は、「本統計表エクセルファイル」の「罪名分類一覧表（その１）」の大分類による。ただし、「文書偽造」 には刑法第２編第17章に規定する全部の罪を、「殺人」には同第26章に規定する全部の罪を含む。<br>４　「***」は、本統計表エクセルファイルにおいて該当の数値がなかったもの。"
"0003282742","検察統計","年次","201601-201612","2024-08-30","0","該当なし","35998","2024-11-18","","00250003","検察統計調査","00250","法務省","16","外国人被疑事件の受理及び処理状況 罪名別　外国人被疑事件の国籍別通常受理人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","14","司法・安全・環境","01","司法","検察統計","外国人被疑事件の受理及び処理状況","罪名別　外国人被疑事件の国籍別通常受理人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","（注）<br>１　刑法犯の罪名区分は、「本統計表エクセルファイル」の「罪名分類一覧表（その１）」の大分類による。ただし、「文書偽造」 には刑法第２編第17章に規定する全部の罪を、「殺人」には同第26章に規定する全部の罪を含む。<br>２　「その他」は、日本国籍を有しないで、かつ、各地域において表頭に掲げた国以外の外国籍を有する者の人員である。<br>３　「***」は、本統計表エクセルファイルにおいて該当の数値がなかったもの。"
"0003274067","検察統計","年次","201601-201612","2024-08-30","0","該当なし","120632","2024-11-18","","00250003","検察統計調査","00250","法務省","17","外国人被疑事件の受理及び処理状況 最高検、高検及び地検管内別　起訴又は起訴猶予の処分に付した外国人被疑事件の罪名別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","14","司法・安全・環境","01","司法","検察統計","外国人被疑事件の受理及び処理状況","最高検、高検及び地検管内別　起訴又は起訴猶予の処分に付した外国人被疑事件の罪名別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","（注）<br>１　刑法犯の罪名区分は、「本統計表エクセルファイル」の「罪名分類一覧表（その１）」の大分類による。ただし、「文書偽造」には刑法第２編第17章に規定する全部の罪を、「殺人」には同第26章に規定する全部の罪を含む。<br>２　「***」は、本統計表エクセルファイルにおいて該当の数値がなかったもの。"
"0003274068","検察統計","年次","201601-201612","2024-08-30","0","該当なし","11952","2024-10-17","","00250003","検察統計調査","00250","法務省","18","外国人被疑事件の受理及び処理状況 罪名別　起訴又は起訴猶予の処分に付した外国人被疑事件の国籍別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－ 　－　処理時年齢別・性別　別","14","司法・安全・環境","01","司法","検察統計","外国人被疑事件の受理及び処理状況","罪名別　起訴又は起訴猶予の処分に付した外国人被疑事件の国籍別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－ 　－　処理時年齢別・性別　別","（注）<br>１　「その他」は、日本国籍を有しないで、かつ、各地域において表頭に掲げた国以外の外国籍を有する者の人員である。<br>２　「***」は、本統計表エクセルファイルにおいて該当の数値がなかったもの。"
"0003274069","検察統計","年次","201601-201612","2024-08-30","0","該当なし","72874","2024-11-18","","00250003","検察統計調査","00250","法務省","18","外国人被疑事件の受理及び処理状況 罪名別　起訴又は起訴猶予の処分に付した外国人被疑事件の国籍別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－ 　－　罪名別","14","司法・安全・環境","01","司法","検察統計","外国人被疑事件の受理及び処理状況","罪名別　起訴又は起訴猶予の処分に付した外国人被疑事件の国籍別人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－ 　－　罪名別","（注）<br>１　刑法犯の罪名区分は、「本統計表エクセルファイル」の「罪名分類一覧表（その１）」の大分類による。ただし、「文書偽造」には刑法第２編第17章に規定する全部の罪を、「殺人」には同第26章に規定する全部の罪を含む。<br>２　「その他」は、日本国籍を有しないで、かつ、各地域において表頭に掲げた国以外の外国籍を有する者の人員である。<br>３　「***」は、本統計表エクセルファイルにおいて該当の数値がなかったもの。"
"0003274070","検察統計","年次","201601-201612","2024-08-30","0","該当なし","27064","2024-10-17","","00250003","検察統計調査","00250","法務省","19","外国人被疑事件の受理及び処理状況 最高検、高検及び地検管内別　来日外国人被疑事件の受理、既済及び未済の人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","14","司法・安全・環境","01","司法","検察統計","外国人被疑事件の受理及び処理状況","最高検、高検及び地検管内別　来日外国人被疑事件の受理、既済及び未済の人員　－自動車による過失致死傷等及び道路交通法等違反被疑事件を除く－","（注）<br>１　この表においては、時効再起事件の人員を含まない。<br>２　この表において、既済の数と未済の数の合計が受理の「総数」に符合しないものがある。それは、この表の調査が「受理」及び「未済」については事件を受理した時の、「既済」については事件の処理が既済となった時の被疑者の罪名が、それぞれ自動車による過失致死傷等及び道路交通法等違反であるものを除外していることによるものである。<br>３　「***」は、本統計表エクセルファイルにおいて該当の数値がなかったもの。"
