"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003317720","会社標本調査 結果表","年度次","201601-201612","2019-06-19","0","該当なし","7016","2021-07-08","","00351020","会社標本調査","00351","国税庁","101","第1表　総括表 (資本金階級) (2011年度～)","07","企業・家計・経済","01","企業活動","会社標本調査","結果表","第1表　総括表 (資本金階級) (2011年度～)","(注：2016年度)<br>　　　１　第１表の法人数の合計は、連結法人数によらず、連結親法人数及び連結子法人数を集計した。 <br>　　　　　なお、第２表以降は、連結法人数を集計しているため法人数の合計はこの表と一致しない。 <br>　　　２　「所得税額」欄及び「外国税額」欄は、法人税申告書別表一（一）の「控除税額の計算」欄の「所得税の額」及び「外国税額」を示す。 <br>　　　３　「引当金」は、法人が事業年度末（調査対象期間中に２回以上事業年度末が到来した法人については、最終事業年度末）において、 <br>　　　　　損金経理により引当金勘定に繰り入れた金額のうち、法人税法上の引当金制度の適用を受け、税務上、損金の額に算入した金額である。 <br>　　　４　「準備金」の欄の計数については、精度計算を個別に行っており、誤差率５％超10％以内の計数を参考値として示し、10％超を棄却値として「-」で表示している場合がある。<br>　　　５　「連結法人」の資本金階級は連結親法人の資本金により区分した。 <br><br>(注：2014年度～2015年度)<br>　　　１　第１表の法人数の合計は、連結法人数によらず、連結親法人数及び連結子法人数を集計した。<br>　　　　　なお、第２表以降は、連結法人数を集計しているため法人数の合計はこの表と一致しない。<br>　　　２　「引当金」は、法人が事業年度末（調査対象期間中に２回以上事業年度末が到来した法人については、最終事業年度末）において、<br>　　　　　損金経理により引当金勘定に繰り入れた金額のうち、法人税法上の引当金制度の適用を受け、税務上、損金の額に算入した金額である。<br>　　　３　「準備金」の欄の計数については、精度計算を個別に行っており、誤差率５％超10％以内の計数を参考値として示し、10％超を棄却値として「-」で表示している場合がある。<br>　　　４　「連結法人」の資本金階級は連結親法人の資本金により区分した。<br><br>（注：2012年度～2013年度）<br>　　　１　第１表の法人数の合計は、連結法人数によらず、連結親法人数及び連結子法人数を集計した。<br>　　　　　なお、第２表以降は、連結法人数を集計しているため法人数の合計はこの表と一致しない。<br>　　　２　「引当金」は、法人が事業年度末（調査対象期間中に２回以上事業年度末が到来した法人については、最終事業年度末）において、<br>　　　　　損金経理により引当金勘定に繰り入れた金額のうち、法人税法上の引当金制度の適用を受け、税務上、損金の額に算入した金額である。　　　　　<br>　　　３　「準備金」の欄の計数については、精度計算を個別に行っており、誤差率５％超10％以内の計数を参考値として示し、10％超を棄却値として「-」で表示している場合がある。"
"0003317721","会社標本調査 結果表","年度次","201601-201612","2019-06-19","0","該当なし","5384","2021-07-08","","00351020","会社標本調査","00351","国税庁","101","第1表　総括表 (業種別) (2011年度～)","07","企業・家計・経済","01","企業活動","会社標本調査","結果表","第1表　総括表 (業種別) (2011年度～)","(注：2016年度)<br>　　　１　第１表の法人数の合計は、連結法人数によらず、連結親法人数及び連結子法人数を集計した。 <br>　　　　　なお、第２表以降は、連結法人数を集計しているため法人数の合計はこの表と一致しない。 <br>　　　２　「所得税額」欄及び「外国税額」欄は、法人税申告書別表一（一）の「控除税額の計算」欄の「所得税の額」及び「外国税額」を示す。 <br>　　　３　「引当金」は、法人が事業年度末（調査対象期間中に２回以上事業年度末が到来した法人については、最終事業年度末）において、 <br>　　　　　損金経理により引当金勘定に繰り入れた金額のうち、法人税法上の引当金制度の適用を受け、税務上、損金の額に算入した金額である。 <br>　　　４　「準備金」の欄の計数については、精度計算を個別に行っており、誤差率５％超10％以内の計数を参考値として示し、10％超を棄却値として「-」で表示している場合がある。<br><br>(注：2014年度～2015年度)<br>　　　１　第１表の法人数の合計は、連結法人数によらず、連結親法人数及び連結子法人数を集計した。<br>　　　　　なお、第２表以降は、連結法人数を集計しているため法人数の合計はこの表と一致しない。<br>　　　２　「引当金」は、法人が事業年度末（調査対象期間中に２回以上事業年度末が到来した法人については、最終事業年度末）において、<br>　　　　　損金経理により引当金勘定に繰り入れた金額のうち、法人税法上の引当金制度の適用を受け、税務上、損金の額に算入した金額である。<br>　　　３　「準備金」の欄の計数については、精度計算を個別に行っており、誤差率５％超10％以内の計数を参考値として示し、10％超を棄却値として「-」で表示している場合がある。<br><br>（注：2012年度～2013年度）<br>　　　１　第１表の法人数の合計は、連結法人数によらず、連結親法人数及び連結子法人数を集計した。<br>　　　　　なお、第２表以降は、連結法人数を集計しているため法人数の合計はこの表と一致しない。<br>　　　２　「引当金」は、法人が事業年度末（調査対象期間中に２回以上事業年度末が到来した法人については、最終事業年度末）において、<br>　　　　　損金経理により引当金勘定に繰り入れた金額のうち、法人税法上の引当金制度の適用を受け、税務上、損金の額に算入した金額である。　　　　　<br>　　　３　「準備金」の欄の計数については、精度計算を個別に行っており、誤差率５％超10％以内の計数を参考値として示し、10％超を棄却値として「-」で表示している場合がある。"
"0003317736","会社標本調査 結果表","年度次","201001-201012","2019-03-13","0","該当なし","1496","2021-07-08","","00351020","会社標本調査","00351","国税庁","101","第1表　総括表  (資本金階級) (～2010年度)","07","企業・家計・経済","01","企業活動","会社標本調査","結果表","第1表　総括表  (資本金階級) (～2010年度)","（注：2010年度）<br>　　　１　第１表の法人数の合計は、連結法人数によらず、連結親法人数及び連結子法人数を集計した。<br>　　　　　なお、第２表以降は、連結法人数を集計しているため法人数の合計はこの表と一致しない。<br>　　　２　「法人税額の特別控除」のうち「所得税額」及び「外国税額」を除く各欄の計数については、標本数が僅少であることから、<br>　　　　　参考値を表示している場合や、棄却値として「-」で表示している場合がある。<br>　　　３　「引当金」は、法人が事業年度末（調査対象期間中に２回以上事業年度末が到来した法人については、最終事業年度末）において、<br>　　　　　損金経理により引当金勘定に繰り入れた金額のうち、法人税法上の引当金制度の適用を受け、税務上、損金の額に算入した金額である。<br>　　　４　「準備金」の欄の計数については、標本数が僅少であることから、参考値を表示している場合や、棄却値として「-」で表示している場合がある。<br>　　　５　「総額のうち租税特別措置法の償却の特例」は、エネルギー需給構造改革推進設備等、中小企業者等の特定機械装置等、<br>　　　　　事業基盤強化設備等、特定設備等、事業革新設備等、特定地域の工業用機械等、医療用機器等、優良賃貸住宅、特定再開発建築物等、<br>　　　　　倉庫用建物等の各租税特別措置の合計である。<br>　　　６　「総額のうち租税特別措置法の償却の特例」の欄の計数については、標本数が僅少であることから、参考値を表示している場合や、棄却値として「-」で表示している場合がある。<br><br>（注：2009年度）<br>　　　１　第１表の法人数の合計は、連結法人数によらず、連結親法人数及び連結子法人数を集計した。<br>　　　　　なお、第２表以降は、連結法人数を集計しているため法人数の合計はこの表と一致しない。<br>　　　２　「法人税額の特別控除」のうち「所得税額」及び「外国税額」を除く各欄の計数については、標本数が僅少であることから、<br>　　　　　参考値を表示している場合や、棄却値として「-」で表示している場合がある。<br>　　　３　「引当金」は、法人が事業年度末（調査対象期間中に２回以上事業年度末が到来した法人については、最終事業年度末）において、<br>　　　　　損金経理により引当金勘定に繰り入れた金額のうち、法人税法上の引当金制度の適用を受け、税務上、損金の額に算入した金額である。<br>　　　４　「準備金」の欄の計数については、標本数が僅少であることから、参考値を表示している場合や、棄却値として「-」で表示している場合がある。<br>　　　５　「総額のうち租税特別措置法の償却の特例」は、エネルギー需給構造改革推進設備等、中小企業者等の特定機械装置等、<br>　　　　　事業基盤強化設備等、情報基盤強化設備等、特定設備等、事業革新設備等、資源再生化設備等、特定地域の工業用機械等、医療用機器等、<br>　　　　　優良賃貸住宅、特定再開発建築物等、倉庫用建物等の各租税特別措置の合計である。<br>　　　６　「総額のうち租税特別措置法の償却の特例」の欄の計数については、標本数が僅少であることから、参考値を表示している場合や、棄却値として「-」で表示している場合がある。"
"0003317737","会社標本調査 結果表","年度次","201001-201012","2019-03-13","0","該当なし","2140","2021-07-08","","00351020","会社標本調査","00351","国税庁","101","第1表　総括表 (業種別) (～2010年度)","07","企業・家計・経済","01","企業活動","会社標本調査","結果表","第1表　総括表 (業種別) (～2010年度)","（注：2010年度）<br>　　　１　第１表の法人数の合計は、連結法人数によらず、連結親法人数及び連結子法人数を集計した。<br>　　　　　なお、第２表以降は、連結法人数を集計しているため法人数の合計はこの表と一致しない。<br>　　　２　「法人税額の特別控除」のうち「所得税額」及び「外国税額」を除く各欄の計数については、標本数が僅少であることから、<br>　　　　　参考値を表示している場合や、棄却値として「-」で表示している場合がある。<br>　　　３　「引当金」は、法人が事業年度末（調査対象期間中に２回以上事業年度末が到来した法人については、最終事業年度末）において、<br>　　　　　損金経理により引当金勘定に繰り入れた金額のうち、法人税法上の引当金制度の適用を受け、税務上、損金の額に算入した金額である。<br>　　　４　「準備金」の欄の計数については、標本数が僅少であることから、参考値を表示している場合や、棄却値として「-」で表示している場合がある。<br>　　　５　「総額のうち租税特別措置法の償却の特例」は、エネルギー需給構造改革推進設備等、中小企業者等の特定機械装置等、<br>　　　　　事業基盤強化設備等、特定設備等、事業革新設備等、特定地域の工業用機械等、医療用機器等、優良賃貸住宅、特定再開発建築物等、<br>　　　　　倉庫用建物等の各租税特別措置の合計である。<br>　　　６　「総額のうち租税特別措置法の償却の特例」の欄の計数については、標本数が僅少であることから、参考値を表示している場合や、棄却値として「-」で表示している場合がある。<br><br>（注：2009年度）<br>　　　１　第１表の法人数の合計は、連結法人数によらず、連結親法人数及び連結子法人数を集計した。<br>　　　　　なお、第２表以降は、連結法人数を集計しているため法人数の合計はこの表と一致しない。<br>　　　２　「法人税額の特別控除」のうち「所得税額」及び「外国税額」を除く各欄の計数については、標本数が僅少であることから、<br>　　　　　参考値を表示している場合や、棄却値として「-」で表示している場合がある。<br>　　　３　「引当金」は、法人が事業年度末（調査対象期間中に２回以上事業年度末が到来した法人については、最終事業年度末）において、<br>　　　　　損金経理により引当金勘定に繰り入れた金額のうち、法人税法上の引当金制度の適用を受け、税務上、損金の額に算入した金額である。<br>　　　４　「準備金」の欄の計数については、標本数が僅少であることから、参考値を表示している場合や、棄却値として「-」で表示している場合がある。<br>　　　５　「総額のうち租税特別措置法の償却の特例」は、エネルギー需給構造改革推進設備等、中小企業者等の特定機械装置等、<br>　　　　　事業基盤強化設備等、情報基盤強化設備等、特定設備等、事業革新設備等、資源再生化設備等、特定地域の工業用機械等、医療用機器等、<br>　　　　　優良賃貸住宅、特定再開発建築物等、倉庫用建物等の各租税特別措置の合計である。<br>　　　６　「総額のうち租税特別措置法の償却の特例」の欄の計数については、標本数が僅少であることから、参考値を表示している場合や、棄却値として「-」で表示している場合がある。"
"0003317722","会社標本調査 結果表","年度次","201601-201612","2019-06-19","0","該当なし","57032","2021-07-08","","00351020","会社標本調査","00351","国税庁","102","第2表　資本金、営業収入、申告所得  (2011年度～)","07","企業・家計・経済","01","企業活動","会社標本調査","結果表","第2表　資本金、営業収入、申告所得  (2011年度～)","（注：2014年度～2016年度）<br>　　　 「連結法人」の資本金階級は連結親法人の資本金により区分した。"
"0003317738","会社標本調査 結果表","年度次","201001-201012","2019-03-13","0","該当なし","14016","2021-07-08","","00351020","会社標本調査","00351","国税庁","102","第2表　資本金、営業収入、申告所得  (～2010年度)","07","企業・家計・経済","01","企業活動","会社標本調査","結果表","第2表　資本金、営業収入、申告所得  (～2010年度)",""
"0003317723","会社標本調査 結果表","年度次","201601-201612","2019-06-19","0","該当なし","28516","2021-07-08","","00351020","会社標本調査","00351","国税庁","103","第3表　繰越欠損金 (2011年度～)","07","企業・家計・経済","01","企業活動","会社標本調査","結果表","第3表　繰越欠損金 (2011年度～)","（注：2014年度～2016年度）<br>　　　 「連結法人」の資本金階級は連結親法人の資本金により区分した。"
"0003317739","会社標本調査 結果表","年度次","201001-201012","2019-03-13","0","該当なし","7008","2021-07-08","","00351020","会社標本調査","00351","国税庁","103","第3表　繰越欠損金  (～2010年度)","07","企業・家計・経済","01","企業活動","会社標本調査","結果表","第3表　繰越欠損金  (～2010年度)",""
"0003317724","会社標本調査 結果表","年度次","201601-201612","2019-06-19","0","該当なし","49008","2021-07-08","","00351020","会社標本調査","00351","国税庁","104","第4表　益金処分 (2011年度～)","07","企業・家計・経済","01","企業活動","会社標本調査","結果表","第4表　益金処分 (2011年度～)","（注：2014年度～2016年度）<br>　　　 「連結法人」の資本金階級は連結親法人の資本金により区分した。"
"0003317740","会社標本調査 結果表","年度次","201001-201012","2019-03-13","0","該当なし","10512","2021-07-08","","00351020","会社標本調査","00351","国税庁","104","第4表　益金処分  (～2010年度)","07","企業・家計・経済","01","企業活動","会社標本調査","結果表","第4表　益金処分  (～2010年度)",""
