"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003269261","矯正統計","矯正関係 2 受刑者の入出所事由別人員","月次","202301-202312","2026-01-26","0","該当なし","30660","2026-02-19","","00250005","矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","矯正統計","矯正関係","2 受刑者の入出所事由別人員",""
"0003269961","矯正統計","被収容者 年末在所受刑者の罪名","年次","202101-202112","2025-07-31","0","該当なし","5452","2025-09-25","","00250005","矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","矯正統計","被収容者","年末在所受刑者の罪名","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003270020","矯正統計","被収容者 年末在所受刑者の刑名・刑期","年次","202101-202112","2025-07-31","0","該当なし","1996","2025-09-25","","00250005","矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","矯正統計","被収容者","年末在所受刑者の刑名・刑期","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003270021","矯正統計","被収容者 年末在所受刑者の年齢","年次","202101-202112","2025-07-31","0","該当なし","1230","2025-09-25","","00250005","矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","矯正統計","被収容者","年末在所受刑者の年齢","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003270022","矯正統計","被収容者 年末在所受刑者の累犯・非累犯","年次","202101-202112","2025-07-31","0","該当なし","414","2025-09-25","","00250005","矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","矯正統計","被収容者","年末在所受刑者の累犯・非累犯","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003270060","矯正統計","被収容者 年末在所外国人被収容者の国籍(総数)/(来日外国人)","年次","202101-202112","2025-07-31","0","該当なし","9126","2025-09-25","","00250005","矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","矯正統計","被収容者","年末在所外国人被収容者の国籍(総数)/(来日外国人)","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003271607","矯正統計","被収容者 被収容者別 入出所人員","年次","202101-202112","2025-07-31","0","該当なし","4320","2025-09-25","","00250005","矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","矯正統計","被収容者","被収容者別 入出所人員","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003272086","矯正統計","新受刑者 新受刑者の罪名別 刑名・刑期","年次","202101-202112","2025-07-31","0","該当なし","40350","2025-09-25","","00250005","矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","矯正統計","新受刑者","新受刑者の罪名別 刑名・刑期","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003272087","矯正統計","新受刑者 新受刑者の罪名別 刑名・刑期(不定期刑)","年次","202101-202112","2025-07-31","0","該当なし","10646","2025-09-25","","00250005","矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","矯正統計","新受刑者","新受刑者の罪名別 刑名・刑期(不定期刑)","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
"0003272088","矯正統計","新受刑者 新受刑者の罪名別 年齢","年次","202101-202112","2025-07-31","0","該当なし","24510","2025-09-25","","00250005","矯正統計調査","00250","法務省","14","司法・安全・環境","01","司法","矯正統計","新受刑者","新受刑者の罪名別 年齢","『各統計表の詳細については、「政府統計ＵＲＬ（https://www.moj.go.jp/housei/toukei/toukei_index2.html）」「用語の解説」等を参照』"
