"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0004017031","令和元年公的年金加入状況等調査","年次","201901-201912","2024-08-01","0","全国","327","2024-08-01","","00450461","公的年金加入状況等調査","00450","厚生労働省","1","男女、年齢階級別　公的年金加入状況","15","社会保障・衛生","02","社会保険","令和元年公的年金加入状況等調査","男女、年齢階級別　公的年金加入状況","「総数」（15歳以上）における「その他の非加入者」には、60歳以上の公的年金受給者を含む。"
"0004017032","令和元年公的年金加入状況等調査","年次","201901-201912","2024-08-01","0","全国","7194","2024-08-01","","00450461","公的年金加入状況等調査","00450","厚生労働省","10","男女、年齢階級、勤務先での呼称、フルタイム・フルタイム以外別　公的年金加入状況（会社員・公務員）","15","社会保障・衛生","02","社会保険","令和元年公的年金加入状況等調査","男女、年齢階級、勤務先での呼称、フルタイム・フルタイム以外別　公的年金加入状況（会社員・公務員）","１　「フルタイム」には、１日の所定労働時間と１か月の所定労働日数の両方とも同じ勤務先の正規の職員・従業員と同程度以上であると回答した者を集計している。<BR>２　「総数」（15歳以上）における「その他の非加入者」には、60歳以上の公的年金受給者を含む。"
"0004017033","令和元年公的年金加入状況等調査","年次","201901-201912","2024-08-01","0","全国","3270","2024-08-01","","00450461","公的年金加入状況等調査","00450","厚生労働省","11","男女、年齢階級、雇用期間別　公的年金加入状況（会社員・公務員）","15","社会保障・衛生","02","社会保険","令和元年公的年金加入状況等調査","男女、年齢階級、雇用期間別　公的年金加入状況（会社員・公務員）","「総数」（15歳以上）における「その他の非加入者」には、60歳以上の公的年金受給者を含む。"
"0004017034","令和元年公的年金加入状況等調査","年次","201901-201912","2024-08-01","0","全国","3924","2024-08-01","","00450461","公的年金加入状況等調査","00450","厚生労働省","12","男女、年齢階級、基本給（月額）階級別　公的年金加入状況（会社員・公務員）","15","社会保障・衛生","02","社会保険","令和元年公的年金加入状況等調査","男女、年齢階級、基本給（月額）階級別　公的年金加入状況（会社員・公務員）","「総数」（15歳以上）における「その他の非加入者」には、60歳以上の公的年金受給者を含む。"
"0004017035","令和元年公的年金加入状況等調査","年次","201901-201912","2024-08-01","0","全国","1308","2024-08-01","","00450461","公的年金加入状況等調査","00450","厚生労働省","13","男女、年齢階級、学生・学生以外別　公的年金加入状況","15","社会保障・衛生","02","社会保険","令和元年公的年金加入状況等調査","男女、年齢階級、学生・学生以外別　公的年金加入状況","「総数」（15歳以上）における「その他の非加入者」には、60歳以上の公的年金受給者を含む。"
"0004017036","令和元年公的年金加入状況等調査","年次","201901-201912","2024-08-01","0","全国","336","2024-08-01","","00450461","公的年金加入状況等調査","00450","厚生労働省","14","男女、年齢階級、学校の種類別　公的年金加入状況（20～59歳、学生）","15","社会保障・衛生","02","社会保険","令和元年公的年金加入状況等調査","男女、年齢階級、学校の種類別　公的年金加入状況（20～59歳、学生）",""
"0004017037","令和元年公的年金加入状況等調査","年次","201901-201912","2024-08-01","0","全国","2616","2024-08-01","","00450461","公的年金加入状況等調査","00450","厚生労働省","15","男女、年齢階級、医療保険加入状況別　公的年金加入状況","15","社会保障・衛生","02","社会保険","令和元年公的年金加入状況等調査","男女、年齢階級、医療保険加入状況別　公的年金加入状況","「総数」（15歳以上）における「その他の非加入者」には、60歳以上の公的年金受給者を含む。"
"0004017038","令和元年公的年金加入状況等調査","年次","201901-201912","2024-08-01","0","全国","2289","2024-08-01","","00450461","公的年金加入状況等調査","00450","厚生労働省","16","男女、年齢階級、住居の種類別　公的年金加入状況","15","社会保障・衛生","02","社会保険","令和元年公的年金加入状況等調査","男女、年齢階級、住居の種類別　公的年金加入状況","「総数」（15歳以上）における「その他の非加入者」には、60歳以上の公的年金受給者を含む。"
"0004017039","令和元年公的年金加入状況等調査","年次","201901-201912","2024-08-01","0","全国","663","2024-08-01","","00450461","公的年金加入状況等調査","00450","厚生労働省","17","男女、年齢階級　第１号未加入者の未加入の理由（複数回答）","15","社会保障・衛生","02","社会保険","令和元年公的年金加入状況等調査","男女、年齢階級　第１号未加入者の未加入の理由（複数回答）",""
"0004017040","令和元年公的年金加入状況等調査","年次","201901-201912","2024-08-01","0","全国","156","2024-08-01","","00450461","公的年金加入状況等調査","00450","厚生労働省","18","男女、年齢階級　第１号未加入者の今後の加入意思","15","社会保障・衛生","02","社会保険","令和元年公的年金加入状況等調査","男女、年齢階級　第１号未加入者の今後の加入意思",""
