"@code","@name","@level","id","meta_name","@unit","@parentCode"
"300","運航及び輸送実績","","tab","表章項目","",""
"100","運航回数","1","cat01","運航・輸送実績","回","nan"
"110","運航キロメートル","1","cat01","運航・輸送実績","キロメートル","nan"
"200","旅客数","1","cat01","運航・輸送実績","人","nan"
"210","座席数","1","cat01","運航・輸送実績","席","nan"
"220","旅客人キロメートル","1","cat01","運航・輸送実績","千人キロメートル","nan"
"230","座席キロメートル","1","cat01","運航・輸送実績","千座席キロメートル","nan"
"240","座席利用率","1","cat01","運航・輸送実績","％","nan"
"310","貨物重量","2","cat01","運航・輸送実績","Kg","300"
"320","超過手荷物重量","2","cat01","運航・輸送実績","Kg","300"
"330","郵便物重量","2","cat01","運航・輸送実績","Kg","300"
"400","トンキロメートル計","1","cat01","運航・輸送実績","千トンキロメートル","nan"
"410","旅客トンキロメートル","2","cat01","運航・輸送実績","千トンキロメートル","400"
"420","貨物トンキロメートル","2","cat01","運航・輸送実績","千トンキロメートル","400"
"430","超過手荷物トンキロメートル","2","cat01","運航・輸送実績","千トンキロメートル","400"
"440","郵便物トンキロメートル","2","cat01","運航・輸送実績","千トンキロメートル","400"
"500","利用可能トンキロメートル","1","cat01","運航・輸送実績","千トンキロメートル","nan"
"600","重量利用率","1","cat01","運航・輸送実績","％","nan"
"2023100000","2023年度","1","time","年度次","",""
"2022100000","2022年度","1","time","年度次","",""
"2021100000","2021年度","1","time","年度次","",""
"2020100000","2020年度","1","time","年度次","",""
"2019100000","2019年度","1","time","年度次","",""
"2018100000","2018年度","1","time","年度次","",""
"2017100000","2017年度","1","time","年度次","",""
"2016100000","2016年度","1","time","年度次","",""
"2015100000","2015年度","1","time","年度次","",""
"2014100000","2014年度","1","time","年度次","",""
"2013100000","2013年度","1","time","年度次","",""
"2012100000","2012年度","1","time","年度次","",""
"2011100000","2011年度","1","time","年度次","",""
"2010100000","2010年度","1","time","年度次","",""
"2009100000","2009年度","1","time","年度次","",""
"2008100000","2008年度","1","time","年度次","",""
"2007100000","2007年度","1","time","年度次","",""
"2006100000","2006年度","1","time","年度次","",""
