"@code","@name","@level","@unit","id","meta_name","@parentCode"
"110","就業者数","","人","tab","表章項目",""
"100","建設業就業者数","1","","cat01","就業者","nan"
"110","従業者数","2","","cat01","就業者","100"
"120","常雇等","3","","cat01","就業者","110"
"130","役員","4","","cat01","就業者","120"
"140","事務等","4","","cat01","就業者","120"
"150","技術者","4","","cat01","就業者","120"
"160","現場労働者","4","","cat01","就業者","120"
"170","臨時・日雇","3","","cat01","就業者","110"
"180","事務等","4","","cat01","就業者","170"
"190","技術者","4","","cat01","就業者","170"
"200","現場労働者","4","","cat01","就業者","170"
"210","労務外注労働者数","2","","cat01","就業者","100"
"220","うち安定的な者","3","","cat01","就業者","210"
"230","建設業以外の部門の常雇数","1","","cat01","就業者","nan"
"240","業者全体の常雇等数","1","","cat01","就業者","nan"
"100","計","1","","cat02","経営組織・資本金階層2","nan"
"110","個人","2","","cat02","経営組織・資本金階層2","100"
"120","法人","2","","cat02","経営組織・資本金階層2","100"
"130","2百万未満の法人","3","","cat02","経営組織・資本金階層2","120"
"140","2百万～5百万未満の法人","3","","cat02","経営組織・資本金階層2","120"
"150","5百万～1千万未満の法人","3","","cat02","経営組織・資本金階層2","120"
"160","1千万～3千万未満の法人","3","","cat02","経営組織・資本金階層2","120"
"170","3千万～5千万未満の法人","3","","cat02","経営組織・資本金階層2","120"
"180","5千万～1億未満の法人","3","","cat02","経営組織・資本金階層2","120"
"190","1億～10億未満の法人","3","","cat02","経営組織・資本金階層2","120"
"200","10億～50億未満の法人","3","","cat02","経営組織・資本金階層2","120"
"210","50億以上の法人","3","","cat02","経営組織・資本金階層2","120"
"220","3億円以下の法人(再掲)","1","","cat02","経営組織・資本金階層2","nan"
"230","20億円以下の法人(再掲)","1","","cat02","経営組織・資本金階層2","nan"
"100","計","1","","cat03","業種3","nan"
"110","総合工事業","2","","cat03","業種3","100"
"120","一般土木建築工事業","3","","cat03","業種3","110"
"130","土木・造園・水道施設・舗装・しゅんせつ工事業","3","","cat03","業種3","110"
"140","建築・木造建築工事業","3","","cat03","業種3","110"
"150","職別工事業","2","","cat03","業種3","100"
"160","設備工事業","2","","cat03","業種3","100"
"170","電気・電気通信工事業","3","","cat03","業種3","160"
"180","管・さく井工事業","3","","cat03","業種3","160"
"190","熱絶縁・機械器具設置・消防施設・その他の設備工事業","3","","cat03","業種3","160"
"100","計","1","","cat04","業の許可形態・経営組織","nan"
"130","法人・大臣許可業者","3","","cat04","業の許可形態・経営組織","110"
"160","法人・知事許可業者","3","","cat04","業の許可形態・経営組織","140"
"2019100000","2019年度","1","","time","年度次",""
"2018100000","2018年度","1","","time","年度次",""
"2017100000","2017年度","1","","time","年度次",""
"2016100000","2016年度","1","","time","年度次",""
"2015100000","2015年度","1","","time","年度次",""
"2014100000","2014年度","1","","time","年度次",""
"2013100000","2013年度","1","","time","年度次",""
"2012100000","2012年度","1","","time","年度次",""
"2011100000","2011年度","1","","time","年度次",""
"2010100000","2010年度","1","","time","年度次",""
"2009100000","2009年度","1","","time","年度次",""
"2008100000","2008年度","1","","time","年度次",""
"2007100000","2007年度","1","","time","年度次",""
