"@code","@name","@level","@unit","id","meta_name","@parentCode"
"380","完成工事高","","百万円","tab","表章項目",""
"500","構成比","","％","tab","表章項目",""
"530","前年度比","","％","tab","表章項目",""
"100","計","1","","cat01","業の許可形態・経営組織","nan"
"110","大臣許可業者","2","","cat01","業の許可形態・経営組織","100"
"150","個人・知事許可業者","3","","cat01","業の許可形態・経営組織","140"
"160","法人・知事許可業者","3","","cat01","業の許可形態・経営組織","140"
"100","計","1","","cat02","元・下請別完成工事高","nan"
"110","元請","2","","cat02","元・下請別完成工事高","100"
"120","民間","3","","cat02","元・下請別完成工事高","110"
"130","公共","3","","cat02","元・下請別完成工事高","110"
"140","土木","3","","cat02","元・下請別完成工事高","110"
"150","建築","3","","cat02","元・下請別完成工事高","110"
"160","機械","3","","cat02","元・下請別完成工事高","110"
"2019100000","2019年度","1","","time","年度次",""
"2018100000","2018年度","1","","time","年度次",""
"2017100000","2017年度","1","","time","年度次",""
"2016100000","2016年度","1","","time","年度次",""
"2015100000","2015年度","1","","time","年度次",""
"2014100000","2014年度","1","","time","年度次",""
"2013100000","2013年度","1","","time","年度次",""
"2012100000","2012年度","1","","time","年度次",""
"2011100000","2011年度","1","","time","年度次",""
"2010100000","2010年度","1","","time","年度次",""
"2009100000","2009年度","1","","time","年度次",""
"2008100000","2008年度","1","","time","年度次",""
"2007100000","2007年度","1","","time","年度次",""
"2006100000","2006年度","1","","time","年度次",""
"2005100000","2005年度","1","","time","年度次",""
"2004100000","2004年度","1","","time","年度次",""
"2003100000","2003年度","1","","time","年度次",""
"2002100000","2002年度","1","","time","年度次",""
