"@code","@name","@level","@unit","id","meta_name","@parentCode"
"100","業者数","","数","tab","表章項目",""
"110","就業者数","","人","tab","表章項目",""
"500","構成比","","％","tab","表章項目",""
"530","前年度比","","％","tab","表章項目",""
"100","建設業就業者数","1","","cat01","就業者","nan"
"110","従業者数","2","","cat01","就業者","100"
"120","常雇等","3","","cat01","就業者","110"
"170","臨時・日雇","3","","cat01","就業者","110"
"210","労務外注労働者数","2","","cat01","就業者","100"
"220","うち安定的な者","3","","cat01","就業者","210"
"230","建設業以外の部門の常雇数","1","","cat01","就業者","nan"
"100","計","1","","cat02","経営組織・資本金階層2","nan"
"110","個人","2","","cat02","経営組織・資本金階層2","100"
"120","法人","2","","cat02","経営組織・資本金階層2","100"
"130","2百万未満の法人","3","","cat02","経営組織・資本金階層2","120"
"140","2百万～5百万未満の法人","3","","cat02","経営組織・資本金階層2","120"
"150","5百万～1千万未満の法人","3","","cat02","経営組織・資本金階層2","120"
"160","1千万～3千万未満の法人","3","","cat02","経営組織・資本金階層2","120"
"170","3千万～5千万未満の法人","3","","cat02","経営組織・資本金階層2","120"
"180","5千万～1億未満の法人","3","","cat02","経営組織・資本金階層2","120"
"190","1億～10億未満の法人","3","","cat02","経営組織・資本金階層2","120"
"200","10億～50億未満の法人","3","","cat02","経営組織・資本金階層2","120"
"210","50億以上の法人","3","","cat02","経営組織・資本金階層2","120"
"220","3億円以下の法人(再掲)","1","","cat02","経営組織・資本金階層2","nan"
"230","20億円以下の法人(再掲)","1","","cat02","経営組織・資本金階層2","nan"
"2019100000","2019年度","1","","time","年度次",""
"2018100000","2018年度","1","","time","年度次",""
"2017100000","2017年度","1","","time","年度次",""
"2016100000","2016年度","1","","time","年度次",""
"2015100000","2015年度","1","","time","年度次",""
"2014100000","2014年度","1","","time","年度次",""
"2013100000","2013年度","1","","time","年度次",""
"2012100000","2012年度","1","","time","年度次",""
"2011100000","2011年度","1","","time","年度次",""
"2010100000","2010年度","1","","time","年度次",""
"2009100000","2009年度","1","","time","年度次",""
"2008100000","2008年度","1","","time","年度次",""
"2007100000","2007年度","1","","time","年度次",""
"2006100000","2006年度","1","","time","年度次",""
"2005100000","2005年度","1","","time","年度次",""
"2004100000","2004年度","1","","time","年度次",""
"2003100000","2003年度","1","","time","年度次",""
