"@code","@name","@level","@unit","id","meta_name","@parentCode"
"100","業者数","","数","tab","表章項目",""
"110","就業者数","","人","tab","表章項目",""
"500","構成比","","％","tab","表章項目",""
"530","前年度比","","％","tab","表章項目",""
"100","建設業就業者数","1","","cat01","就業者","nan"
"110","従業者数","2","","cat01","就業者","100"
"120","常雇等","3","","cat01","就業者","110"
"170","臨時・日雇","3","","cat01","就業者","110"
"210","労務外注労働者数","2","","cat01","就業者","100"
"220","うち安定的な者","3","","cat01","就業者","210"
"230","建設業以外の部門の常雇数","1","","cat01","就業者","nan"
"100","計","1","","cat02","経営組織・資本金階層2","nan"
"110","個人","2","","cat02","経営組織・資本金階層2","100"
"120","法人","2","","cat02","経営組織・資本金階層2","100"
"130","2百万未満の法人","3","","cat02","経営組織・資本金階層2","120"
"140","2百万～5百万未満の法人","3","","cat02","経営組織・資本金階層2","120"
"150","5百万～1千万未満の法人","3","","cat02","経営組織・資本金階層2","120"
"160","1千万～3千万未満の法人","3","","cat02","経営組織・資本金階層2","120"
"170","3千万～5千万未満の法人","3","","cat02","経営組織・資本金階層2","120"
"180","5千万～1億未満の法人","3","","cat02","経営組織・資本金階層2","120"
"190","1億～10億未満の法人","3","","cat02","経営組織・資本金階層2","120"
"200","10億～50億未満の法人","3","","cat02","経営組織・資本金階層2","120"
"210","50億以上の法人","3","","cat02","経営組織・資本金階層2","120"
"220","3億円以下の法人(再掲)","1","","cat02","経営組織・資本金階層2","nan"
"230","20億円以下の法人(再掲)","1","","cat02","経営組織・資本金階層2","nan"
"2022100000","2022年度","1","","time","年度次",""
"2021100000","2021年度","1","","time","年度次",""
"2020100000","2020年度","1","","time","年度次",""
