"@code","@name","@level","@unit","id","meta_name","@parentCode"
"110","輸送実績","","人","tab","表章項目",""
"50000","合計","1","","area","国際航空方面","nan"
"50010","中国","2","","area","国際航空方面","50000"
"50020","韓国","3","","area","国際航空方面","50000"
"50030","台湾","3","","area","国際航空方面","50000"
"50040","その他アジア","2","","area","国際航空方面","50000"
"50050","米大陸","3","","area","国際航空方面","50000"
"50060","太平洋","3","","area","国際航空方面","50000"
"50070","欧州","1","","area","国際航空方面","50000"
"50080","オセアニア","1","","area","国際航空方面","50000"
"2023100000","2023年度","1","","time","年度次",""
"2022100000","2022年度","1","","time","年度次",""
"2021100000","2021年度","1","","time","年度次",""
"2020100000","2020年度","1","","time","年度次",""
"2019100000","2019年度","1","","time","年度次",""
"2018100000","2018年度","1","","time","年度次",""
"2017100000","2017年度","1","","time","年度次",""
"2016100000","2016年度","1","","time","年度次",""
"2015100000","2015年度","1","","time","年度次",""
"2014100000","2014年度","1","","time","年度次",""
"2013100000","2013年度","1","","time","年度次",""
"2012100000","2012年度","1","","time","年度次",""
"2011100000","2011年度","1","","time","年度次",""
"2010100000","2010年度","1","","time","年度次",""
"2009100000","2009年度","1","","time","年度次",""
"2008100000","2008年度","1","","time","年度次",""
"2007100000","2007年度","1","","time","年度次",""
"2006100000","2006年度","1","","time","年度次",""
