"@code","@name","@level","@unit","id","meta_name","@parentCode"
"300","受注高","","百万円","tab","表章項目",""
"100","計","1","","cat01","業種1","nan"
"110","１．総合工事業","2","","cat01","業種1","100"
"120","[1]一般土木建築工事業","3","","cat01","業種1","110"
"130","[2]土木工事業","3","","cat01","業種1","110"
"140","[3]造園工事業","3","","cat01","業種1","110"
"150","[4]水道施設工事業","3","","cat01","業種1","110"
"160","[5]舗装工事業","3","","cat01","業種1","110"
"170","[6]しゅんせつ工事業","3","","cat01","業種1","110"
"180","[7]建築工事業","3","","cat01","業種1","110"
"190","[8]木造建築工事業","3","","cat01","業種1","110"
"200","２．職別工事業","2","","cat01","業種1","100"
"210","[1]大工工事業","3","","cat01","業種1","200"
"220","[2]とび・土工・コンクリート工事業","3","","cat01","業種1","200"
"230","[3]鉄骨工事業","3","","cat01","業種1","200"
"240","[4]鉄筋工事業","3","","cat01","業種1","200"
"250","[5]石工工事業","3","","cat01","業種1","200"
"260","[6]煉瓦・タイル・ブロック工事業","3","","cat01","業種1","200"
"270","[7]左官工事業","3","","cat01","業種1","200"
"280","[8]屋根工事業","3","","cat01","業種1","200"
"290","[9]金属製屋根工事業","3","","cat01","業種1","200"
"300","[10]板金工事業","3","","cat01","業種1","200"
"310","[11]塗装工事業","3","","cat01","業種1","200"
"320","[12]ガラス工事業","3","","cat01","業種1","200"
"330","[13]建具工事業","3","","cat01","業種1","200"
"340","[14]防水工事業","3","","cat01","業種1","200"
"350","[15]内装工事業","3","","cat01","業種1","200"
"360","[16]はつり・解体工事業","3","","cat01","業種1","200"
"370","３．設備工事業","2","","cat01","業種1","100"
"380","[1]電気工事業","3","","cat01","業種1","370"
"390","[2]電気通信工事業","3","","cat01","業種1","370"
"400","[3]管工事業","3","","cat01","業種1","370"
"410","[4]さく井工事業","3","","cat01","業種1","370"
"420","[5]熱絶縁工事業","3","","cat01","業種1","370"
"430","[6]機械器具設置工事業","3","","cat01","業種1","370"
"440","[7]消防施設工事業","3","","cat01","業種1","370"
"450","[8]その他の設備工事業","3","","cat01","業種1","370"
"100","計","1","","cat02","業の許可形態・経営組織","nan"
"110","大臣許可業者","2","","cat02","業の許可形態・経営組織","100"
"120","個人・大臣許可業者","3","","cat02","業の許可形態・経営組織","110"
"130","法人・大臣許可業者","3","","cat02","業の許可形態・経営組織","110"
"140","知事許可業者","2","","cat02","業の許可形態・経営組織","100"
"150","個人・知事許可業者","3","","cat02","業の許可形態・経営組織","140"
"160","法人・知事許可業者","3","","cat02","業の許可形態・経営組織","140"
"2019100000","2019年度","1","","time","年度次",""
"2018100000","2018年度","1","","time","年度次",""
"2017100000","2017年度","1","","time","年度次",""
"2016100000","2016年度","1","","time","年度次",""
"2015100000","2015年度","1","","time","年度次",""
"2014100000","2014年度","1","","time","年度次",""
"2013100000","2013年度","1","","time","年度次",""
"2012100000","2012年度","1","","time","年度次",""
"2011100000","2011年度","1","","time","年度次",""
