"@code","@name","@level","@unit","id","meta_name","@parentCode"
"100","業者数","","数","tab","表章項目",""
"100","計","1","","cat01","業種1","nan"
"110","１．総合工事業","2","","cat01","業種1","100"
"200","２．職別工事業","2","","cat01","業種1","100"
"370","３．設備工事業","2","","cat01","業種1","100"
"100","計","1","","cat02","従業者規模","nan"
"110","～4人","2","","cat02","従業者規模","100"
"120","5～9人","2","","cat02","従業者規模","100"
"130","10～19人","2","","cat02","従業者規模","100"
"140","20～29人","2","","cat02","従業者規模","100"
"150","30～49人","2","","cat02","従業者規模","100"
"160","50～99人","2","","cat02","従業者規模","100"
"170","100～299人","2","","cat02","従業者規模","100"
"180","300～999人","2","","cat02","従業者規模","100"
"190","1,000人以上","2","","cat02","従業者規模","100"
"100","計","1","","cat03","業の許可形態・経営組織","nan"
"110","大臣許可業者","2","","cat03","業の許可形態・経営組織","100"
"140","知事許可業者","2","","cat03","業の許可形態・経営組織","100"
"2022100000","2022年度","1","","time","年度次",""
"2021100000","2021年度","1","","time","年度次",""
"2020100000","2020年度","1","","time","年度次",""
