"@code","@name","@level","@unit","id","meta_name","@parentCode"
"110","就業者数","","人","tab","表章項目",""
"100","建設業就業者数","1","","cat01","就業者","nan"
"110","従業者数","2","","cat01","就業者","100"
"120","常雇等","3","","cat01","就業者","110"
"130","役員","4","","cat01","就業者","120"
"140","事務等","4","","cat01","就業者","120"
"150","技術者","4","","cat01","就業者","120"
"160","現場労働者","4","","cat01","就業者","120"
"170","臨時・日雇","3","","cat01","就業者","110"
"180","事務等","4","","cat01","就業者","170"
"190","技術者","4","","cat01","就業者","170"
"200","現場労働者","4","","cat01","就業者","170"
"210","労務外注労働者数","2","","cat01","就業者","100"
"220","うち安定的な者","3","","cat01","就業者","210"
"230","建設業以外の部門の常雇数","1","","cat01","就業者","nan"
"240","業者全体の常雇等数","1","","cat01","就業者","nan"
"100","計","1","","cat04","業種1","nan"
"110","１．総合工事業","2","","cat04","業種1","100"
"120","[1]一般土木建築工事業","3","","cat04","業種1","110"
"130","[2]土木工事業","3","","cat04","業種1","110"
"140","[3]造園工事業","3","","cat04","業種1","110"
"150","[4]水道施設工事業","3","","cat04","業種1","110"
"160","[5]舗装工事業","3","","cat04","業種1","110"
"170","[6]しゅんせつ工事業","3","","cat04","業種1","110"
"180","[7]建築工事業","3","","cat04","業種1","110"
"190","[8]木造建築工事業","3","","cat04","業種1","110"
"200","２．職別工事業","2","","cat04","業種1","100"
"210","[1]大工工事業","3","","cat04","業種1","200"
"220","[2]とび・土工・コンクリート工事業","3","","cat04","業種1","200"
"230","[3]鉄骨工事業","3","","cat04","業種1","200"
"240","[4]鉄筋工事業","3","","cat04","業種1","200"
"250","[5]石工工事業","3","","cat04","業種1","200"
"260","[6]煉瓦・タイル・ブロック工事業","3","","cat04","業種1","200"
"270","[7]左官工事業","3","","cat04","業種1","200"
"280","[8]屋根工事業","3","","cat04","業種1","200"
"290","[9]金属製屋根工事業","3","","cat04","業種1","200"
"300","[10]板金工事業","3","","cat04","業種1","200"
"310","[11]塗装工事業","3","","cat04","業種1","200"
"320","[12]ガラス工事業","3","","cat04","業種1","200"
"330","[13]建具工事業","3","","cat04","業種1","200"
"340","[14]防水工事業","3","","cat04","業種1","200"
"350","[15]内装工事業","3","","cat04","業種1","200"
"360","[16]はつり・解体工事業","3","","cat04","業種1","200"
"370","３．設備工事業","2","","cat04","業種1","100"
"380","[1]電気工事業","3","","cat04","業種1","370"
"390","[2]電気通信工事業","3","","cat04","業種1","370"
"400","[3]管工事業","3","","cat04","業種1","370"
"410","[4]さく井工事業","3","","cat04","業種1","370"
"420","[5]熱絶縁工事業","3","","cat04","業種1","370"
"430","[6]機械器具設置工事業","3","","cat04","業種1","370"
"440","[7]消防施設工事業","3","","cat04","業種1","370"
"450","[8]その他の設備工事業","3","","cat04","業種1","370"
"00000","全国","1","","area","業者所在都道府県・ブロック",""
"01000","北海道","2","","area","業者所在都道府県・ブロック",""
"02000","青森県","2","","area","業者所在都道府県・ブロック",""
"03000","岩手県","2","","area","業者所在都道府県・ブロック",""
"04000","宮城県","2","","area","業者所在都道府県・ブロック",""
"05000","秋田県","2","","area","業者所在都道府県・ブロック",""
"06000","山形県","2","","area","業者所在都道府県・ブロック",""
"07000","福島県","2","","area","業者所在都道府県・ブロック",""
