"@code","@name","@level","@unit","id","meta_name","@parentCode"
"300","受注高","","百万円","tab","表章項目",""
"100","計","1","","cat01","業種1","nan"
"110","１．総合工事業","2","","cat01","業種1","100"
"200","２．職別工事業","2","","cat01","業種1","100"
"370","３．設備工事業","2","","cat01","業種1","100"
"100","計","1","","cat02","完成工事高規模","nan"
"110","～100万円未満","2","","cat02","完成工事高規模","100"
"120","100万～1,000万円未満","2","","cat02","完成工事高規模","100"
"130","1,000万～2,000万円未満","2","","cat02","完成工事高規模","100"
"140","2,000万～5,000万円未満","2","","cat02","完成工事高規模","100"
"150","5,000万～1億円未満","2","","cat02","完成工事高規模","100"
"160","1億～5億円未満","2","","cat02","完成工事高規模","100"
"170","5億～20億円未満","2","","cat02","完成工事高規模","100"
"180","20億～50億円未満","2","","cat02","完成工事高規模","100"
"190","50億～500億円未満","2","","cat02","完成工事高規模","100"
"200","500億円以上","2","","cat02","完成工事高規模","100"
"100","計","1","","cat03","業の許可形態・経営組織","nan"
"110","大臣許可業者","2","","cat03","業の許可形態・経営組織","100"
"140","知事許可業者","2","","cat03","業の許可形態・経営組織","100"
"100","計","1","","cat04","元・下請別受注高","nan"
"110","元請","2","","cat04","元・下請別受注高","100"
"120","民間","4","","cat04","元・下請別受注高","110"
"130","公共","4","","cat04","元・下請別受注高","110"
"140","うち共同企業体","3","","cat04","元・下請別受注高","110"
"150","民間","4","","cat04","元・下請別受注高","140"
"160","公共","4","","cat04","元・下請別受注高","140"
"170","下請","2","","cat04","元・下請別受注高","100"
"2010100000","2010年度","1","","time","年度次",""
"2009100000","2009年度","1","","time","年度次",""
"2008100000","2008年度","1","","time","年度次",""
"2007100000","2007年度","1","","time","年度次",""
